"Time [ms]","InducedVoltage(Coil1) [V]","InducedVoltage(Coil2) [V]","InducedVoltage(Coil1)_1_1 [V]"
27.1999999999999,-93.9873228756588,-93.9597857615182,
27.2999999999999,-97.4227812816425,-97.4203360674747,
27.3999999999999,-102.729851144242,-102.731244238276,
27.4999999999999,-109.368680638148,-109.355884556457,
27.5999999999999,-118.322086836764,-118.297782877894,
27.6999999999999,-125.037871122463,-125.011418906039,
27.7999999999999,-122.581364303792,-122.558500034205,
27.8999999999999,-113.940372453637,-113.911836518378,
27.9999999999999,-107.667733725924,-107.656750491477,
28.0999999999999,-107.65588429302,-107.656008076155,
28.1999999999999,-111.604002568205,-111.596803783946,
28.2999999999999,-117.114956005229,-117.098250762975,
28.3999999999999,-126.501953173407,-126.482664579974,
28.4999999999999,-138.059862533866,-138.032296222848,
28.5999999999999,-143.055282967662,-143.062107030909,
28.6999999999999,-139.542700617935,-139.552087378995,
28.7999999999999,-133.841281418305,-133.865636363668,
28.8999999999999,-129.278561993704,-129.294658272344,
28.9999999999999,-126.763050984184,-126.761594933968,
29.0999999999999,-127.943937368252,-127.937656817042,
29.1999999999999,-135.347220868908,-135.340445995689,
29.2999999999999,-147.175823164777,-147.179242866529,
29.3999999999999,-153.21246620164,-153.232944971656,
29.4999999999999,-148.019100885298,-148.022923772374,
29.5999999999999,-136.253248532396,-136.282324553454,
29.6999999999999,-128.204085536997,-128.227453259994,
29.7999999999999,-128.327310887862,-128.3243596311,
29.8999999999999,-135.293442059076,-135.293509875246,
29.9999999999999,-145.81422346156,-145.828389819347,
30.0999999999999,-156.935419949688,-156.940947831719,
30.1999999999999,-161.507630848755,-161.523161557162,
30.2999999999999,-153.789181317727,-153.808365523966,
30.3999999999999,-139.382550455597,-139.402380655968,
30.4999999999999,-129.85339283744,-129.869600518911,
30.5999999999999,-129.775479314636,-129.779499980346,
30.6999999999999,-134.306342654173,-134.31815021026,
30.7999999999999,-140.384822880282,-140.393459764065,
30.8999999999999,-147.014548143976,-147.022732102922,
30.9999999999999,-151.296501776105,-151.309891355236,
31.0999999999999,-148.509976656212,-148.515696055793,
31.1999999999999,-141.05617326625,-141.069583938665,
31.2999999999999,-136.517568654062,-136.526331129797,
31.3999999999999,-138.138508763381,-138.148164924557,
31.4999999999999,-140.664971854109,-140.668799903315,
31.5999999999999,-140.319317722704,-140.30123752575,
31.6999999999999,-139.567941912,-139.561155018147,
31.7999999999999,-141.432606918688,-141.436855430043,
31.8999999999999,-142.731287528307,-142.731749833765,
31.9999999999999,-137.823188396572,-137.834231663078,
32.0999999999999,-129.0796845127,-129.089458084868,
32.1999999999999,-123.324517098881,-123.325594482798,
32.2999999999999,-121.16881573279,-121.156906391749,
32.3999999999999,-121.41217354627,-121.384282009439,
32.4999999999999,-123.805489678955,-123.795418691569,
32.5999999999999,-130.137043642751,-130.124531371932,
32.6999999999999,-136.091241482252,-136.09180037808,
32.7999999999999,-133.20249728252,-133.201616664799,
32.8999999999999,-121.35462243337,-121.352789056876,
32.9999999999999,-110.295145511096,-110.305781252682,
33.0999999999999,-105.003117018351,-105.017887087031,
33.1999999999999,-104.062672913381,-104.075520282441,
33.2999999999999,-105.145884785172,-105.155676023299,
33.3999999999999,-109.028784314794,-109.021324278388,
33.4999999999999,-115.341467338167,-115.316623193285,
33.5999999999999,-115.09463553157,-115.052754315809,
33.6999999999999,-105.297806815211,-105.24869834405,
33.7999999999999,-94.1252079314881,-94.0910974549553,
33.8999999999999,-87.3028554855562,-87.2742142289986,
33.9999999999999,-82.2703611040086,-82.2367207970729,
34.0999999999999,-74.974729904313,-74.949762030222,
34.2,-67.2847239669208,-67.2517900283528,
34.3,-62.6538095034477,-62.6029228285134,
34.4,-56.7170193959304,-56.6577901132348,
34.5,-43.3243114735991,-43.2826986555805,
34.6,-25.8981843555171,-25.8889068613769,
34.7,-12.7976678726068,-12.8312667341759,
34.8,-6.82415754724866,-6.8420528545208,
34.9,-6.07876471286,-6.10294111563197,
35,-8.58717687046293,-8.58160270765659,
35.1,-14.7650193449751,-14.7422275909521,
35.2,-19.7301633622665,-19.6681661753895,
35.3,-16.113226917533,-16.0648655994528,
35.4,-4.72608209156719,-4.70532224430595,
35.5,6.22695952018397,6.23083937861961,
35.6,11.8859408274199,11.876339995572,
35.7,13.6820172495901,13.6852064502281,
35.8,13.0319811972897,13.0510562786542,
35.9,9.06310700060782,9.10181762117741,
36,4.15737227154255,4.24187415688325,
36.1,6.00839716901374,6.0998674712635,
36.2,18.3124449889399,18.3910451340314,
36.3,33.2371309885467,33.2806830798806,
36.4,43.3557451777332,43.3714613852486,
36.5,49.538370195867,49.5460067487088,
36.6,55.1306636528537,55.1397307798396,
36.7,60.1844812361901,60.1945197661052,
36.8,65.0390550947863,65.1327842168062,
36.9,72.5315915837916,72.6060580360628,
37,85.3961244517018,85.455722943473,
37.1,99.6428713641927,99.6232792302047,
37.2,108.469666011911,108.412090276385,
37.3,112.08566284074,112.031606117644,
37.4,113.367152691643,113.32276199008,
37.5,112.895744013302,112.84170230301,
37.6000000000001,107.534514833938,107.582171244914,
37.7000000000001,101.582599064297,101.681982543247,
37.8000000000001,103.614690708252,103.700904795825,
37.9000000000001,113.943385762399,113.989443651832,
38.0000000000001,123.595957272087,123.548084039265,
38.1000000000001,127.788027444189,127.744097954354,
38.2000000000001,128.448832395092,128.422343406768,
38.3000000000001,126.709551075506,126.673273938759,
38.4000000000001,122.30033101385,122.368250609591,
38.5000000000001,116.96798917889,117.143831687079,
38.6000000000001,117.981528420471,118.224809699095,
38.7000000000001,128.230739434008,128.330199538844,
38.8000000000001,140.493847351839,140.446454725157,
38.9000000000001,144.46556235753,144.322290312161,
39.0000000000001,141.997658143872,141.771224689161,
39.1000000000001,139.239352676054,139.043982246004,
39.2000000000001,137.471924849703,137.480205089619,
39.3000000000001,134.381651048752,134.697536898427,
39.4000000000001,133.065587092656,133.671054595866,
39.5000000000001,136.950107025199,137.440436236504,
39.6000000000001,142.352694061146,142.45433230621,
39.7000000000001,144.16116684766,143.946385709821,
39.8000000000001,144.15028088416,143.781475820928,
39.9000000000001,146.069269917445,145.666753454247,
40,146.883857644231,146.616400187091,
