"Time [ms]","InducedVoltage(Coil1) [V]","InducedVoltage(Coil2) [V]","InducedVoltage(Coil1)_1 [V]","InducedVoltage(Coil2)_1 [V]"
5.05999999999996,9.18719610208989,9.17092653878774,,
5.06999999999996,8.98405382343018,9.00220298016322,,
5.07999999999996,8.8782180268702,8.84287824490274,,
5.08999999999996,8.51507132995678,8.54954578851687,,
5.09999999999996,8.73754636702175,8.57611237655744,,
5.10999999999996,7.8524280362927,8.0077714177843,,
5.11999999999996,8.09640772776487,8.05921604817327,,
5.12999999999996,7.67741964087829,7.71357720262853,,
5.13999999999996,7.72769604386357,7.70349099197851,,
5.14999999999996,7.48128701377224,7.47325015247355,,
5.15999999999996,7.44663901372541,7.42285631722436,,
5.16999999999996,7.36376850815098,7.28730356469617,,
5.17999999999996,6.74997233660629,6.85333538149063,,
5.18999999999996,6.94714083586707,6.89853545155522,,
5.19999999999996,6.42753803539202,6.39769275530026,,
5.20999999999996,6.91428123809651,6.944686577465,,
5.21999999999996,6.31131582939951,6.34744447425865,,
5.22999999999996,6.41708946878565,6.2817427030906,,
5.23999999999996,5.72881431159545,5.81332046160089,,
5.24999999999996,5.63055841764105,5.64781685677441,,
5.25999999999995,5.38245878863885,5.36874242535479,,
5.26999999999995,5.14241661117597,5.15243220607385,,
5.27999999999995,4.93601281220133,4.91061482928454,,
5.28999999999995,4.63518706356766,4.64183356713185,,
5.29999999999995,4.64013612432331,4.50987816577616,,
5.30999999999995,3.88922058934831,3.98167152553824,,
5.31999999999995,3.79432896987513,3.77053285959288,,
5.32999999999995,3.38198852865026,3.39571233164984,,
5.33999999999995,3.09750233460372,3.07180495154892,,
5.34999999999995,2.72548385419358,2.71281147527513,,
5.35999999999995,2.3920837249115,2.3579658091578,,
5.36999999999995,2.07163435174693,2.03023931755206,,
5.37999999999995,1.51464862703238,1.53593650264467,,
5.38999999999995,1.16764642901228,1.1365109828188,,
5.39999999999995,0.858624275429411,0.86531294936635,,
5.40999999999995,0.555429286147624,0.526371377640466,,
5.41999999999995,0.0692097499033234,0.0688281308614009,,
5.42999999999995,-0.0743796596591769,-0.140755492678008,,
5.43999999999995,-0.714059814205277,-0.705254759075819,,
5.44999999999995,-1.02717014104363,-1.04166187628878,,
5.45999999999995,-1.50144292772609,-1.52917358026145,,
5.46999999999995,-1.72498856396704,-1.73840135153654,,
5.47999999999995,-2.10107189621564,-2.13329533910187,,
5.48999999999995,-2.57734534035447,-2.58845637174942,,
5.49999999999995,-2.75088828901049,-2.79655884715691,,
5.50999999999994,-3.45415137471564,-3.45290337472895,,
5.51999999999994,-3.54814382697591,-3.59137703294114,,
5.52999999999994,-3.98390936783305,-3.99550136581677,,
5.53999999999994,-4.15327314912134,-4.1854993434955,,
5.54999999999994,-4.53171017386641,-4.55507870377199,,
5.55999999999994,-4.84278471477604,-4.86679112411978,,
5.56999999999994,-5.10096974991069,-5.12276505609276,,
5.57999999999994,-5.5713948147631,-5.60626152032474,,
5.58999999999994,-5.69239924942423,-5.72821331154573,,
5.59999999999994,-5.91803737958776,-5.93946995370877,,
5.60999999999994,-6.0791792490025,-6.10565237366714,,
5.61999999999994,-6.23037756256076,-6.2620564875551,,
5.62999999999994,-6.20821525108587,-6.20594245571729,,
5.63999999999994,-6.71180483248795,-6.75117182670243,,
5.64999999999994,-6.7790791278724,-6.82232831378832,,
5.65999999999994,-6.98499237473699,-7.00591532021317,,
5.66999999999994,-7.13485218534789,-7.15336397171835,,
5.67999999999994,-7.28609431378565,-7.29966378073018,,
5.68999999999994,-7.4699008544846,-7.50367409739247,,
5.69999999999994,-7.18663343990429,-7.12147680967974,,
5.70999999999994,-8.18007907736373,-8.29801868191294,,
5.71999999999994,-8.01776822899646,-8.04401844311553,,
5.72999999999994,-8.21695540753653,-8.25278385401285,,
5.73999999999994,-8.32497056150217,-8.35882347887707,,
5.74999999999993,-8.56503810562383,-8.59280477659187,,
5.75999999999993,-8.74917046249126,-8.7861827639816,,
5.76999999999993,-8.83194176374871,-8.86798982190942,,
5.77999999999993,-9.39487461816307,-9.40726231078475,,
5.78999999999993,-9.36295869458686,-9.39902482411419,,
5.79999999999993,-9.68333237092484,-9.68684124211289,,
5.80999999999993,-9.68900289830583,-9.73760090885496,,
5.81999999999993,-10.0540265477848,-10.0861261497502,,
5.82999999999993,-10.1192008647115,-10.1691792113671,,
5.83999999999993,-10.8056639839431,-10.8020296266447,,
5.84999999999993,-11.0157494677969,-11.0331029920312,,
5.85999999999993,-11.1046567321753,-11.1399755330759,,
5.86999999999993,-11.4761810771806,-11.4952737180323,,
5.87999999999993,-11.6226166245075,-11.6595414808523,,
5.88999999999993,-12.0649859635063,-12.0876925848006,,
5.89999999999993,-11.7333598552265,-11.8228295469374,,
5.90999999999993,-13.1273880366106,-13.0991678011843,,
5.91999999999993,-12.7401583941316,-12.7765908494675,,
5.92999999999993,-13.1020968629997,-13.1443940783354,,
5.93999999999993,-13.3320739890036,-13.3635894881084,,
5.94999999999993,-13.6097928550188,-13.6366122578119,,
5.95999999999993,-13.8568571627312,-13.8829984729422,,
5.96999999999993,-13.8297857223085,-13.8739563813445,,
5.97999999999993,-14.6723378540054,-14.6999969709966,,
5.98999999999993,-14.5497813808077,-14.5902833299966,,
5.99999999999992,-14.9596284535375,-14.9832677154855,,
6.00999999999992,-15.0616258861042,-15.1143971169283,,
6.01999999999992,-15.403039973217,-15.4208893127179,,
6.02999999999992,-15.398116631194,-15.4328260671472,,
6.03999999999992,-16.1936279319881,-16.2554123321508,,
6.04999999999992,-16.4455042830198,-16.4992514361368,,
6.05999999999992,-16.8455823428289,-16.8781066194397,,
6.06999999999992,-17.1227524686575,-17.153255907499,,
6.07999999999992,-17.3256793639061,-17.3675585660345,,
6.08999999999992,-17.880918166497,-17.9115764542333,,
6.09999999999992,-17.7325765208188,-17.7453380257049,,
6.10999999999992,-19.102056461879,-19.161453695122,,
6.11999999999992,-19.0755226980818,-19.1231976862557,,
6.12999999999992,-19.6550233423695,-19.6828927533762,,
6.13999999999992,-20.0909572399163,-20.1249813136192,,
6.14999999999992,-20.6479104577337,-20.7170067300763,,
6.15999999999992,-21.1822021135186,-21.2355043368704,,
6.16999999999992,-21.8463771327901,-21.8868980671092,,
6.17999999999992,-22.5582788789711,-22.6182052300359,,
6.18999999999992,-22.9719677433969,-23.0301803970554,,
6.19999999999992,-23.7308834557147,-23.7715631998213,,
6.20999999999992,-24.1349835535541,-24.1790593269241,,
6.21999999999992,-24.8746631143114,-24.9118549425008,,
6.22999999999992,-25.4034674052172,-25.4359285416904,,
6.23999999999991,-26.3342200070526,-26.3761089610192,,
6.24999999999991,-26.8967283885601,-26.938290734092,,
6.25999999999991,-27.6716981370784,-27.7403547267086,,
6.26999999999991,-28.3554136537146,-28.4117513068794,,
6.27999999999991,-29.2907392098486,-29.3263289860747,,
6.28999999999991,-29.7076049137991,-29.7488099426825,,
6.29999999999991,-30.3061391725658,-30.3393978149559,,
6.30999999999991,-31.425308225609,-31.4882106232663,,
6.31999999999991,-31.8603730724134,-31.8918516549762,,
6.32999999999991,-32.7047969412755,-32.7537278839842,,
6.33999999999991,-33.4561866154229,-33.51022167319,,
6.34999999999991,-34.408440929358,-34.4484375280466,,
6.35999999999991,-34.6344972235138,-34.6696155356166,,
6.36999999999991,-35.5734727217131,-35.6507380876406,,
6.37999999999991,-36.4490675683297,-36.5022648070494,,
6.38999999999991,-37.4687698295366,-37.5094173784245,,
6.39999999999991,-37.7005966631998,-37.7251826308282,,
6.40999999999991,-38.5269091018175,-38.5687450290455,,
6.41999999999991,-39.2244695525251,-39.2570547019482,,
6.42999999999991,-39.8051424473427,-39.8336692909523,,
6.43999999999991,-40.9004159828269,-40.9391390031727,,
6.44999999999991,-41.6379107570769,-41.6808931264351,,
6.45999999999991,-42.5075370161305,-42.5504450495846,,
6.46999999999991,-42.925906020504,-42.9448905916969,,
6.47999999999991,-43.8009811009961,-43.8753780855745,,
6.4899999999999,-44.4820606364101,-44.5274073775277,,
6.4999999999999,-45.4189991909178,-45.4602910030929,,
6.5099999999999,-46.2603053232832,-46.2570260131431,,
6.5199999999999,-46.8633750598043,-46.8717279715277,,
6.5299999999999,-47.7021470401148,-47.7215117607085,,
6.5399999999999,-48.6029276781616,-48.6250895090876,,
6.5499999999999,-49.639785234392,-49.6680248455082,,
6.5599999999999,-50.2045260221427,-50.2182876616151,,
6.5699999999999,-51.2870026836386,-51.3173925934439,,
6.5799999999999,-52.3959397684147,-52.3734603427827,,
6.5899999999999,-53.0894819502103,-53.1487998725455,,
6.5999999999999,-54.0477474769063,-54.0702234028545,,
6.6099999999999,-55.4586571336635,-55.4718360557949,,
6.6199999999999,-56.1137779850641,-56.0845257003085,,
6.6299999999999,-57.1993208900302,-57.2139215962465,,
6.6399999999999,-58.5991577149249,-58.5934966595671,,
6.6499999999999,-59.3745353510946,-59.3452691008658,,
6.6599999999999,-60.8739084879098,-60.8493477099428,,
6.6699999999999,-61.6508451887402,-61.6334217371475,,
6.6799999999999,-63.2717348602622,-63.2831113081293,,
6.6899999999999,-64.2211692133325,-64.1712276809285,,
6.6999999999999,-65.640016357285,-65.7010827131182,,
6.7099999999999,-66.990975383599,-67.006012281226,,
6.7199999999999,-68.0708072463815,-68.0789387503128,,
6.72999999999989,-69.5663150800192,-69.5300413964345,,
6.73999999999989,-70.6371116620004,-70.6176684933586,,
6.74999999999989,-72.206097749042,-72.1887000729756,,
6.75999999999989,-73.2994416743212,-73.238680463081,,
6.76999999999989,-74.9424908510074,-74.9031960993826,,
6.77999999999989,-76.1635682843629,-76.1066918088502,,
6.78999999999989,-77.1860548555357,-77.1826476058255,,
6.79999999999989,-79.2467064399815,-79.1649011857775,,
6.80999999999989,-79.1759090080589,-79.177861168953,,
6.81999999999989,-80.9335078123008,-80.9517702478368,,
6.82999999999989,-81.7394138150607,-81.7680490837669,,
6.83999999999989,-83.4499628324193,-83.3540271010159,,
6.84999999999989,-84.1981512335922,-84.1069487077829,,
6.85999999999989,-85.3105567906833,-85.3328869588534,,
6.86999999999989,-86.3184420355636,-86.173826070466,,
6.87999999999989,-87.2605702352072,-87.1796456159071,,
6.88999999999989,-88.0408939093949,-88.0126071486944,,
6.89999999999989,-89.1867229319868,-89.2470829916428,,
6.90999999999989,-89.6998527574447,-89.5514421832314,,
6.91999999999989,-90.5248802779738,-90.4542475243667,,
6.92999999999989,-91.274603926537,-91.3061821960086,,
6.93999999999989,-91.9157206281311,-91.8684734392587,,
6.94999999999989,-92.6576909178061,-92.5649110006181,,
6.95999999999989,-93.2008941499345,-93.1608592784665,,
6.96999999999989,-93.9304877238517,-93.9358438835785,,
6.97999999999988,-94.7368825220934,-94.5747124478074,,
6.98999999999988,-95.1919255667716,-95.1297383765853,,
6.99999999999988,-96.2764045100301,-96.1772624174723,,
7.00999999999988,-95.4734255216622,-95.4473230401914,,
7.01999999999988,-96.623218138468,-96.5107013070771,,
7.02999999999988,-96.9413058532804,-96.8991899354216,,
7.03999999999988,-97.5436874496955,-97.557729884133,,
7.04999999999988,-97.8639814589717,-97.7928970841852,,
7.05999999999988,-98.3676300852539,-98.2958888618808,,
7.06999999999988,-98.7195637330392,-98.6288222991556,,
7.07999999999988,-99.017509075698,-99.0150844973987,,
7.08999999999988,-99.4359848726741,-99.3330530995969,,
7.09999999999988,-100.055882990889,-100.053616801908,,
7.10999999999988,-100.060420272906,-99.99336337657,,
7.11999999999988,-100.473534555116,-100.434173886031,,
7.12999999999988,-100.88104702131,-100.834806307275,,
7.13999999999988,-101.137394201715,-101.127475262795,,
7.14999999999988,-101.505779286752,-101.467046915359,,
7.15999999999988,-101.780084416352,-101.704157792869,,
7.16999999999988,-102.212906892339,-102.157177789407,,
7.17999999999988,-102.593472655053,-102.541873657412,,
7.18999999999988,-102.746323234858,-102.713959788346,,
7.19999999999988,-103.256400896871,-103.211229034404,,
7.20999999999988,-103.270180962937,-103.233827640757,,
7.21999999999987,-103.657762608043,-103.617002944333,,
7.22999999999987,-103.948754341036,-103.869526111421,,
7.23999999999987,-104.413949358877,-104.401045157714,,
7.24999999999987,-104.641609639482,-104.589436520862,,
7.25999999999987,-104.90523357725,-104.90138874618,,
7.26999999999987,-105.246067433733,-105.224184575652,,
7.27999999999987,-105.581368341605,-105.557717803383,,
7.28999999999987,-105.740555292348,-105.716335258242,,
7.29999999999987,-106.117187287279,-106.055140496796,,
7.30999999999987,-106.422994478166,-106.417418793785,,
7.31999999999987,-106.563299948724,-106.518986711228,,
7.32999999999987,-106.86173051354,-106.847233569939,,
7.33999999999987,-107.145905995092,-107.120783769009,,
7.34999999999987,-107.393397419047,-107.387219239196,,
7.35999999999987,-107.588385497025,-107.548093438324,,
7.36999999999987,-107.875963201902,-107.860562923905,,
7.37999999999987,-108.220192442908,-108.215972720675,,
7.38999999999987,-108.306682537678,-108.283077557646,,
7.39999999999987,-108.745810622334,-108.728985763389,,
7.40999999999987,-108.750426623393,-108.753413389872,,
7.41999999999987,-109.125294691935,-109.121694955543,,
7.42999999999987,-109.306737376496,-109.302532308646,,
7.43999999999987,-109.732205098222,-109.720073262519,,
7.44999999999987,-109.866465283386,-109.850725868698,,
7.45999999999987,-110.106079002241,-110.10470037857,,
7.46999999999986,-110.338608565479,-110.34682650644,,
7.47999999999986,-110.528578909579,-110.553274217622,,
7.48999999999986,-110.745969335978,-110.732186246397,,
7.49999999999986,-110.916215252315,-110.993837278921,,
7.50999999999986,-111.37027986156,-111.297021818884,,
7.51999999999986,-111.324537066203,-111.317097241813,,
7.52999999999986,-111.626495307964,-111.613821542066,,
7.53999999999986,-111.77367872821,-111.773132012471,,
7.54999999999986,-111.92128206347,-111.935418489039,,
7.55999999999986,-112.05720974296,-112.051591885608,,
7.56999999999986,-112.186160904347,-112.20128676626,,
7.57999999999986,-112.510418569843,-112.45830846605,,
7.58999999999986,-112.365225197113,-112.3491140107,,
7.59999999999986,-112.676250770298,-112.670095183009,,
7.60999999999986,-112.518886771822,-112.519667285281,,
7.61999999999986,-112.655755980428,-112.653327032746,,
7.62999999999986,-112.617943893466,-112.634366364427,,
7.63999999999986,-112.857129789389,-112.829287088089,,
7.64999999999986,-112.745505017608,-112.714699911258,,
7.65999999999986,-112.70904499419,-112.689486238531,,
7.66999999999986,-112.728410320222,-112.712892205951,,
7.67999999999986,-112.699047307784,-112.695511376142,,
7.68999999999986,-112.733541658932,-112.721502786633,,
7.69999999999986,-112.630241509098,-112.660569925215,,
7.70999999999985,-112.921852737407,-112.844603877997,,
7.71999999999985,-112.655305090458,-112.62831250579,,
7.72999999999985,-112.772166046475,-112.757178958816,,
7.73999999999985,-112.709362816498,-112.685147891766,,
7.74999999999985,-112.702868169455,-112.69542423794,,
7.75999999999985,-112.70797217529,-112.710843778401,,
7.76999999999985,-112.826128970782,-112.829745322933,,
7.77999999999985,-113.050449067414,-113.028231391598,,
7.78999999999985,-112.973277967337,-112.948222864228,,
7.79999999999985,-113.218019857041,-113.202707927728,,
7.80999999999985,-113.047911498969,-112.998503519945,,
7.81999999999985,-113.295596522749,-113.263053697748,,
7.82999999999985,-113.321661952619,-113.306221604619,,
7.83999999999985,-113.691651082686,-113.659728464565,,
7.84999999999985,-113.653873806395,-113.630281776799,,
7.85999999999985,-113.859734303128,-113.83540119072,,
7.86999999999985,-114.017144753413,-114.017241012625,,
7.87999999999985,-114.229151157957,-114.217616056099,,
7.88999999999985,-114.407883626754,-114.410060697439,,
7.89999999999985,-114.696225480625,-114.682645542118,,
7.90999999999985,-114.990810867487,-114.989433481893,,
7.91999999999985,-114.997395888221,-114.977319080666,,
7.92999999999985,-115.26166171386,-115.243576094653,,
7.93999999999985,-115.419696494222,-115.400448538904,,
7.94999999999985,-115.68164096502,-115.667118972056,,
7.95999999999985,-115.665265201747,-115.654800264402,,
7.96999999999985,-116.126462374077,-116.096803449383,,
7.97999999999984,-116.350349885907,-116.372493839761,,
7.98999999999984,-116.506173131863,-116.475230056278,,
7.99999999999984,-116.904090545988,-116.914726174998,,
8.00999999999984,-117.005027385685,-116.996545359509,,
8.01999999999984,-117.38852848726,-117.410820578167,,
8.02999999999984,-117.687011141281,-117.637505896217,,
8.03999999999984,-118.214060624616,-118.242851122296,,
8.04999999999984,-118.406841281814,-118.420862661555,,
8.05999999999984,-118.84255914108,-118.819410672593,,
8.06999999999984,-119.171014385649,-119.185325346565,,
8.07999999999984,-119.56367798061,-119.549132386531,,
8.08999999999984,-119.747225818422,-119.776818040378,,
8.09999999999984,-120.248250736992,-120.193699082915,,
8.10999999999984,-120.469620486068,-120.522990197957,,
8.11999999999984,-120.621488933997,-120.603140253333,,
8.12999999999984,-120.883725726122,-120.897826744153,,
8.13999999999984,-121.051949798617,-121.063253448183,,
8.14999999999984,-121.255127655905,-121.262643648656,,
8.15999999999984,-121.328984694835,-121.357302594321,,
8.16999999999984,-121.610349121936,-121.620276137845,,
8.17999999999984,-121.833384784525,-121.831643197173,,
8.18999999999984,-121.850833135717,-121.846660414631,,
8.19999999999984,-122.188199260703,-122.195861765467,,
8.20999999999984,-122.07857325589,-122.083265835998,,
8.21999999999984,-122.249267867813,-122.280525165235,,
8.22999999999983,-122.293240967197,-122.357673817219,,
8.23999999999983,-122.509386737051,-122.51215641072,,
8.24999999999983,-122.535979795296,-122.514679344143,,
8.25999999999983,-122.751001099075,-122.758810862683,,
8.26999999999983,-122.95710568963,-122.975646808232,,
8.27999999999983,-123.02329755745,-123.046929477699,,
8.28999999999983,-123.239344933889,-123.251476086716,,
8.29999999999983,-123.674177870458,-123.778995864631,,
8.30999999999983,-123.443772161785,-123.37371879299,,
8.31999999999983,-123.720516485287,-123.717731858191,,
8.32999999999983,-123.994507096969,-124.035287299467,,
8.33999999999983,-124.210079881897,-124.193106324743,,
8.34999999999983,-124.433972041676,-124.459723900077,,
8.35999999999983,-124.710612219353,-124.720909248293,,
8.36999999999983,-125.050585631536,-125.084362384148,,
8.37999999999983,-125.275272100589,-125.236866223726,,
8.38999999999983,-125.461584081887,-125.462931147196,,
8.39999999999983,-126.025752611347,-126.058643515592,,
8.40999999999983,-125.844939843838,-125.809881770422,,
8.41999999999983,-126.338901726907,-126.344088930469,,
8.42999999999983,-126.7592052962,-126.767779144676,,
8.43999999999983,-127.119998871977,-127.097028624168,,
8.44999999999983,-127.289394044621,-127.25316332603,,
8.45999999999983,-127.641463163552,-127.653960496071,,
8.46999999999982,-127.980436148245,-127.97796159818,,
8.47999999999982,-128.356021933767,-128.337394543137,,
8.48999999999982,-128.615533555259,-128.610943130375,,
8.49999999999982,-129.354716239432,-129.391168588588,,
8.50999999999982,-129.277290386598,-129.205789744196,,
8.51999999999982,-129.701993799774,-129.688323184756,,
8.52999999999982,-130.087023799596,-130.099938255512,,
8.53999999999982,-130.488038923576,-130.458777588915,,
8.54999999999982,-130.898311758481,-130.893850986574,,
8.55999999999982,-130.894153113575,-130.902460976151,,
8.56999999999982,-131.472106532959,-131.484860539893,,
8.57999999999982,-131.924156674806,-131.887041731721,,
8.58999999999982,-132.104321931547,-132.098717567341,,
8.59999999999982,-132.690073059272,-132.718365736606,,
8.60999999999982,-132.83591675905,-132.834100126117,,
8.61999999999982,-133.38108397995,-133.396109430378,,
8.62999999999982,-133.606040660686,-133.653153163124,,
8.63999999999982,-134.233263208852,-134.213666776992,,
8.64999999999982,-134.374583955335,-134.348298087969,,
8.65999999999982,-134.795172705962,-134.796373064905,,
8.66999999999982,-135.077272341533,-135.088506005199,,
8.67999999999982,-135.422280844327,-135.428692993741,,
8.68999999999982,-135.676113841449,-135.701926020787,,
8.69999999999982,-136.043275502515,-136.108274991101,,
8.70999999999982,-136.301920541157,-136.252954285543,,
8.71999999999981,-136.377697480247,-136.363101980483,,
8.72999999999981,-136.732870349546,-136.723722243395,,
8.73999999999981,-136.826794630418,-136.835412208111,,
8.74999999999981,-137.006767966971,-137.010167337162,,
8.75999999999981,-137.033599469338,-137.047537619489,,
8.76999999999981,-137.170844724785,-137.175063715964,,
8.77999999999981,-137.291010636167,-137.272195453436,,
8.78999999999981,-137.1316161287,-137.089020125866,,
8.79999999999981,-137.393217187445,-137.400123305678,,
8.80999999999981,-136.704407040444,-136.689320943481,,
8.81999999999981,-136.821141673221,-136.832271195275,,
8.82999999999981,-136.634247281109,-136.655818889272,,
8.83999999999981,-136.580264739497,-136.577468949992,,
8.84999999999981,-136.213162868365,-136.169883083362,,
8.85999999999981,-136.003718015024,-136.000788464871,,
8.86999999999981,-135.833723982592,-135.838152867909,,
8.87999999999981,-135.525588107307,-135.504558924296,,
8.88999999999981,-135.256838917089,-135.288772834297,,
8.89999999999981,-135.227919200573,-135.19282801106,,
8.90999999999981,-134.562886740724,-134.599732178553,,
8.91999999999981,-134.408149590215,-134.370636023046,,
8.92999999999981,-134.097479056736,-134.203629766383,,
8.93999999999981,-134.106644522711,-133.983569288079,,
8.94999999999981,-133.775679345949,-133.781823445475,,
8.9599999999998,-133.629752148145,-133.585868101396,,
8.9699999999998,-133.566024740783,-133.526035709397,,
8.9799999999998,-133.238842968886,-133.285966899099,,
8.9899999999998,-133.148268363503,-133.14554505654,,
8.9999999999998,-132.962169917225,-133.081367866097,,
9.0099999999998,-133.032175809713,-132.90693108649,,
9.0199999999998,-132.905498079513,-132.925779947218,,
9.0299999999998,-133.151130911027,-133.059121383616,,
9.0399999999998,-133.005789740689,-133.04853791572,,
9.0499999999998,-133.070570886087,-133.070493657203,,
9.0599999999998,-133.165963922258,-133.191030189947,,
9.0699999999998,-133.290095241373,-133.339367230981,,
9.0799999999998,-133.534661966608,-133.537774400691,,
9.0899999999998,-133.720548828689,-133.755857049506,,
9.0999999999998,-134.409152350401,-134.385393443859,,
9.1099999999998,-134.120848805563,-134.176057860813,,
9.1199999999998,-134.716867910592,-134.699334850899,,
9.1299999999998,-135.002928057767,-135.062432957109,,
9.1399999999998,-135.397236583781,-135.45778634399,,
9.1499999999998,-135.782252797498,-135.837843527709,,
9.1599999999998,-136.237866519351,-136.272582608099,,
9.1699999999998,-136.8192474034,-136.866051345405,,
9.1799999999998,-137.05722247791,-137.073283978362,,
9.1899999999998,-137.505105814392,-137.512867928391,,
9.1999999999998,-137.834632587533,-137.880447008937,,
9.20999999999979,-138.375896199203,-138.436480535392,,
9.21999999999979,-138.696085320897,-138.739275364397,,
9.22999999999979,-139.103574463062,-139.108839308616,,
9.23999999999979,-139.555664749044,-139.600415502372,,
9.24999999999979,-139.736054905371,-139.799691166159,,
9.25999999999979,-140.03899188223,-140.045671047934,,
9.26999999999979,-140.330087666701,-140.384164896124,,
9.27999999999979,-140.728011418848,-140.822193652157,,
9.28999999999979,-140.915210406809,-140.936111720064,,
9.29999999999979,-141.236826898769,-141.350164221937,,
9.30999999999979,-141.60087897385,-141.565576447353,,
9.31999999999979,-141.535292733289,-141.60181318674,,
9.32999999999979,-141.847559139213,-141.848978876111,,
9.33999999999979,-141.956455649806,-142.03909212743,,
9.34999999999979,-142.187778747896,-142.260039199757,,
9.35999999999979,-142.213036430825,-142.252036399671,,
9.36999999999979,-142.390961283493,-142.500875844964,,
9.37999999999979,-142.748733820694,-142.680090438805,,
9.38999999999979,-142.549408946583,-142.592722254445,,
9.39999999999979,-142.874682721617,-142.868522907691,,
9.40999999999979,-142.757774832728,-142.859099165069,,
9.41999999999979,-142.965077179741,-142.980341449845,,
9.42999999999979,-142.849395362604,-142.994222886869,,
9.43999999999979,-143.089433007404,-143.030720112514,,
9.44999999999978,-142.83414559198,-142.833111736621,,
9.45999999999978,-142.731644313724,-142.702743946308,,
9.46999999999978,-142.562503088978,-142.599506648858,,
9.47999999999978,-142.276087857596,-142.324595622867,,
9.48999999999978,-142.108391315568,-142.126957441624,,
9.49999999999978,-141.647190973751,-141.8755049902,,
9.50999999999978,-141.903734188437,-141.694734195791,,
9.51999999999978,-141.219174490232,-141.223323144557,,
9.52999999999978,-141.031458043833,-141.011886960627,,
9.53999999999978,-140.724635055675,-140.689486053374,,
9.54999999999978,-140.329135956845,-140.322008771853,,
9.55999999999978,-139.923070573947,-140.053874097042,,
9.56999999999978,-139.579993579891,-139.635342473256,,
9.57999999999978,-139.351649334713,-139.279221175795,,
9.58999999999978,-138.82964260723,-138.812651844313,,
9.59999999999978,-138.600033349463,-138.651284074072,,
9.60999999999978,-138.292230917228,-138.13920235025,,
9.61999999999978,-137.887419102797,-137.934013763834,,
9.62999999999978,-137.630055759654,-137.562919797145,,
9.63999999999978,-137.281327524719,-137.357766483574,,
9.64999999999978,-136.984833341094,-136.931350190497,,
9.65999999999978,-136.698484596171,-136.770169529477,,
9.66999999999978,-136.58212093916,-136.562903184451,,
9.67999999999978,-136.547579692968,-136.397737517951,,
9.68999999999978,-136.258226724567,-136.302041303955,,
9.69999999999977,-136.624789493126,-136.27533547004,,
9.70999999999977,-135.960268664229,-136.23488101375,,
9.71999999999977,-136.269499956045,-136.173209782406,,
9.72999999999977,-136.237171960343,-136.321526639301,,
9.73999999999977,-136.476347614871,-136.41968310573,,
9.74999999999977,-136.592378437941,-136.598821719287,,
9.75999999999977,-136.930260474941,-136.896613253752,,
9.76999999999977,-137.363889045275,-137.28130727729,,
9.77999999999977,-137.299402926047,-137.370689537852,,
9.78999999999977,-137.886485020963,-137.84963868938,,
9.79999999999977,-138.146097165196,-138.21241761709,,
9.80999999999977,-138.688633741477,-138.718577882496,,
9.81999999999977,-139.051773883109,-139.064491203328,,
9.82999999999977,-139.886535843269,-139.914565973805,,
9.83999999999977,-140.21119436802,-140.197726878724,,
9.84999999999977,-140.810710866539,-140.76837380885,,
9.85999999999977,-141.446011334745,-141.478807444394,,
9.86999999999977,-142.020140249881,-142.06017341481,,
9.87999999999977,-142.661319822003,-142.750334285968,,
9.88999999999977,-143.139128316687,-143.157910282456,,
9.89999999999977,-144.111913382481,-144.110231345561,,
9.90999999999977,-144.326519419794,-144.387599218038,,
9.91999999999977,-145.046826494787,-145.075888980753,,
9.92999999999977,-145.529532090762,-145.57890507909,,
9.93999999999976,-146.167771574004,-146.275682371904,,
9.94999999999976,-146.809979658966,-146.887944786495,,
9.95999999999976,-147.095801621909,-147.120333302949,,
9.96999999999976,-147.782366595887,-147.801486579595,,
9.97999999999976,-148.063059179795,-148.171813837731,,
9.98999999999976,-148.476104461129,-148.501189808665,,
9.99999999999976,-148.765374807155,-148.84684463464,,
10.0099999999998,-149.110203582775,-149.229176263954,,
10.0199999999998,-149.414771027936,-149.473815224934,,
10.0299999999998,-149.629550499686,-149.696077741234,,
10.0399999999998,-149.982697422354,-150.016777861188,,
10.0499999999998,-150.003363039381,-150.084758971836,,
10.0599999999998,-150.059258040258,-150.104916981749,,
10.0699999999998,-150.038121982932,-150.115307958416,,
10.0799999999998,-149.984084726379,-150.099293070267,,
10.0899999999998,-150.047323833553,-150.086250211247,,
10.0999999999998,-149.704696426008,-149.730760130409,,
10.1099999999998,-150.077899476655,-150.159829668627,,
10.1199999999998,-149.398043964771,-149.451664466366,,
10.1299999999998,-149.237018468787,-149.323829810874,,
10.1399999999998,-148.845742415378,-148.890686910816,,
10.1499999999998,-148.543570862602,-148.560390569893,,
10.1599999999998,-148.157819301248,-148.167718169545,,
10.1699999999998,-147.654112566931,-147.74043558149,,
10.1799999999998,-147.526019366265,-147.570457715227,,
10.1899999999998,-146.696259665102,-146.663537837548,,
10.1999999999998,-146.385107472762,-146.37867414644,,
10.2099999999998,-145.565363771743,-145.657865806081,,
10.2199999999998,-145.073898218338,-145.153903139181,,
10.2299999999998,-144.363646835587,-144.418175478503,,
10.2399999999998,-143.975782659105,-144.061351586101,,
10.2499999999998,-143.278293029359,-143.269530647142,,
10.2599999999998,-142.63471218258,-142.691580459153,,
10.2699999999998,-142.300727857035,-142.251332826731,,
10.2799999999998,-141.589213350495,-141.527103144858,,
