"Time [ms]","InducedVoltage(Coil1) [V]","InducedVoltage(Coil2) [V]","InducedVoltage(Coil1)_1 [V]"
4.90999999999997,16.5145180734412,16.8208064839977,12.8887511290371
4.91999999999997,15.8792229918387,15.9564207018243,12.7494871978223
4.92999999999997,15.1479310194886,15.2957730921672,12.3475298001279
4.93999999999997,14.5623533239498,14.6214743372125,12.3176468366076
4.94999999999997,13.8720043939894,13.9439418337334,11.9540308839044
4.95999999999997,13.2224730699243,13.2507217030903,11.8072381439576
4.96999999999997,12.3277230648982,12.2986671130037,11.5563825130787
4.97999999999997,11.4324149602945,11.5266814534447,10.9668430244019
4.98999999999997,10.4875709575351,10.4148096979843,10.9656997790202
4.99999999999997,9.33506664111998,9.34534796400748,10.2601011395868
5.00999999999997,8.9401727605413,8.81705933654145,10.9182248362376
5.01999999999996,7.78384604704395,7.71504222970041,10.1689916231722
5.02999999999996,6.6432618097692,6.39547145185907,10.3008351442506
5.03999999999996,5.69315524198167,5.60306888703366,9.48408814075469
5.04999999999996,4.55652520514068,4.37763224064876,9.41596537624195
5.05999999999996,3.53988062232761,3.31424813467831,9.18719610208989
5.06999999999996,2.58918912497974,2.372946954582,8.98405382343018
5.07999999999996,1.51292557361577,1.20699665758788,8.8782180268702
5.08999999999996,0.694050316041334,0.443536547506414,8.51507132995678
5.09999999999996,-0.567968017917165,-1.05010626474948,8.73754636702175
5.10999999999996,-0.936040497362439,-1.08852291374477,7.8524280362927
5.11999999999996,-1.88081826668637,-2.25882474715342,8.09640772776487
5.12999999999996,-2.57120863572668,-2.88392014122796,7.67741964087829
5.13999999999996,-3.14253666333654,-3.53209412413694,7.72769604386357
5.14999999999996,-3.69412748653112,-4.07165989735908,7.48128701377224
5.15999999999996,-4.02277610586105,-4.4171648711346,7.44663901372541
5.16999999999996,-4.40201605796404,-4.85108616052352,7.36376850815098
5.17999999999996,-5.18784772224911,-5.46658512990428,6.74997233660629
5.18999999999996,-4.79327891926859,-5.21058175304589,6.94714083586707
5.19999999999996,-5.21791083249478,-5.60771017928974,6.42753803539202
5.20999999999996,-4.45225275187995,-4.76587979255669,6.91428123809651
5.21999999999996,-4.70728984018362,-5.00430371942493,6.31131582939951
5.22999999999996,-3.89892203411251,-4.34185939454119,6.41708946878565
5.23999999999996,-4.53854426595864,-4.76875471748814,5.72881431159545
5.24999999999996,-3.94080359696918,-4.20181789249647,5.63055841764105
5.25999999999995,-3.15238695784993,-3.40629759880709,5.38245878863885
5.26999999999995,-2.68941948303747,-2.89404951307482,5.14241661117597
5.27999999999995,-1.867793101712,-2.08061640040178,4.93601281220133
5.28999999999995,-1.3699110770316,-1.53073474148397,4.63518706356766
5.29999999999995,0.739338033539679,0.505298442693445,4.64013612432331
5.30999999999995,-1.22708679393684,-1.28247362574668,3.88922058934831
5.31999999999995,0.919682126615566,0.819562851550637,3.79432896987513
5.32999999999995,1.54217411184605,1.52241332342379,3.38198852865026
5.33999999999995,2.50361379134378,2.48519514938216,3.09750233460372
5.34999999999995,3.16508516218796,3.18598131323635,2.72548385419358
5.35999999999995,4.22319477292338,4.25610467336152,2.3920837249115
5.36999999999995,5.06809990427646,5.12821655994665,2.07163435174693
5.37999999999995,4.59780931139094,4.7229561813413,1.51464862703238
5.38999999999995,5.72814421206404,5.84600414302884,1.16764642901228
5.39999999999995,6.19958000117629,6.37685375131673,0.858624275429411
5.40999999999995,6.8632497328805,7.03597831378551,0.555429286147624
5.41999999999995,6.99589676434493,7.2192614177072,0.0692097499033234
5.42999999999995,8.09214831784011,8.2969993962071,-0.0743796596591769
5.43999999999995,7.48729467411366,7.76871160091984,-0.714059814205277
5.44999999999995,7.79650737652325,8.07830316615942,-1.02717014104363
5.45999999999995,7.76821644522561,8.04522482710823,-1.50144292772609
5.46999999999995,7.92841649847086,8.22772048842435,-1.72498856396704
5.47999999999995,7.821992618107,8.10935488253539,-2.10107189621564
5.48999999999995,7.63089884998656,7.942240161796,-2.57734534035447
5.49999999999995,7.79659568715983,8.08963522351857,-2.75088828901049
5.50999999999994,7.01848138492973,7.34919704949463,-3.45415137471564
5.51999999999994,7.01321341913836,7.30501211522768,-3.54814382697591
5.52999999999994,6.54138812510334,6.85979298386569,-3.98390936783305
5.53999999999994,6.34530832032158,6.64228849321407,-4.15327314912134
5.54999999999994,5.83548905911415,6.14001355094843,-4.53171017386641
5.55999999999994,5.46356813868076,5.77063006536062,-4.84278471477604
5.56999999999994,4.97480087234845,5.28134647083699,-5.10096974991069
5.57999999999994,4.64867192459547,4.94278558725323,-5.5713948147631
5.58999999999994,4.11494302611243,4.39922411665257,-5.69239924942423
5.59999999999994,3.71848698318426,4.01296218393038,-5.91803737958776
5.60999999999994,3.2221943858103,3.50626154886361,-6.0791792490025
5.61999999999994,2.89239608438641,3.16341045452097,-6.23037756256076
5.62999999999994,2.39898748793942,2.68889803504157,-6.20821525108587
5.63999999999994,1.79599809051475,2.03961463713384,-6.71180483248795
5.64999999999994,1.4315305143065,1.66637754899231,-6.7790791278724
5.65999999999994,0.856502732715682,1.10235931454765,-6.98499237473699
5.66999999999994,0.403763738998658,0.645478559452321,-7.13485218534789
5.67999999999994,-0.145273334117852,0.0928875584338445,-7.28609431378565
5.68999999999994,-0.523342816011207,-0.312207445885017,-7.4699008544846
5.69999999999994,-1.09566662452325,-0.810167912163073,-7.18663343990429
5.70999999999994,-1.60499484724303,-1.49367155371511,-8.18007907736373
5.71999999999994,-2.31478983276366,-2.13946360193016,-8.01776822899646
5.72999999999994,-2.77688896538353,-2.61999046932148,-8.21695540753653
5.73999999999994,-3.46230962645092,-3.31893648266593,-8.32497056150217
5.74999999999993,-4.08135429654804,-3.94742452039536,-8.56503810562383
5.75999999999993,-4.81839541200976,-4.71643120061335,-8.74917046249126
5.76999999999993,-5.64601182329062,-5.56435711300285,-8.83194176374871
5.77999999999993,-6.36030008951986,-6.26221439310485,-9.39487461816307
5.78999999999993,-7.38407064061505,-7.33900956531616,-9.36295869458686
5.79999999999993,-8.20417959231967,-8.15504887188323,-9.68333237092484
5.80999999999993,-9.11392467847809,-9.13638391147368,-9.68900289830583
5.81999999999993,-10.0147329411997,-10.0453061730236,-10.0540265477848
5.82999999999993,-11.3156848672307,-11.4108334877632,-10.1192008647115
5.83999999999993,-12.1369417963207,-12.1836458989338,-10.8056639839431
5.84999999999993,-13.3886696885749,-13.4871199597603,-11.0157494677969
5.85999999999993,-14.4462126388751,-14.5902060753051,-11.1046567321753
5.86999999999993,-15.6753277260397,-15.8296852624979,-11.4761810771806
5.87999999999993,-16.8723880121631,-17.0755827809295,-11.6226166245075
5.88999999999993,-18.0973802929204,-18.3160187789085,-12.0649859635063
5.89999999999993,-19.4714534962345,-19.8089642743934,-11.7333598552265
5.90999999999993,-20.1656447186291,-20.3668792558573,-13.1273880366106
5.91999999999993,-21.4397023833643,-21.7529181020868,-12.7401583941316
5.92999999999993,-22.4357365303694,-22.7681963543012,-13.1020968629997
5.93999999999993,-23.5768259390655,-23.9234651641505,-13.3320739890036
5.94999999999993,-24.5108717263086,-24.8622536963904,-13.6097928550188
5.95999999999993,-25.5019844935599,-25.8739790254769,-13.8568571627312
5.96999999999993,-26.1935996648654,-26.5975492549597,-13.8297857223085
5.97999999999993,-27.2106325323662,-27.5918877083348,-14.6723378540054
5.98999999999993,-27.5866371525835,-27.9944155560053,-14.5497813808077
5.99999999999992,-28.226891573081,-28.6172092640991,-14.9596284535375
6.00999999999992,-28.5437108267739,-28.9644530761646,-15.0616258861042
6.01999999999992,-28.9142166965307,-29.2954380550781,-15.403039973217
6.02999999999992,-28.9541840285857,-29.3521287136679,-15.398116631194
6.03999999999992,-29.6755514665471,-30.0918702506715,-16.1936279319881
6.04999999999992,-29.6805595899964,-30.0707032111337,-16.4455042830198
6.05999999999992,-29.5836094165015,-29.935003048971,-16.8455823428289
6.06999999999992,-29.5235145839524,-29.8667089514105,-17.1227524686575
6.07999999999992,-29.0559766721833,-29.3931936815051,-17.3256793639061
6.08999999999992,-29.187901251866,-29.5029192640584,-17.880918166497
6.09999999999992,-27.5417443137704,-27.7907011852718,-17.7325765208188
6.10999999999992,-29.7322543202595,-30.0528626431996,-19.102056461879
6.11999999999992,-27.9040997492608,-28.1589025166573,-19.0755226980818
6.12999999999992,-27.6955505652332,-27.9090737314814,-19.6550233423695
6.13999999999992,-26.9905103162171,-27.1766064335444,-20.0909572399163
6.14999999999992,-26.6124324248007,-26.8080452242036,-20.6479104577337
6.15999999999992,-26.0403304864165,-26.1895836376935,-21.1822021135186
6.16999999999992,-25.4770939155834,-25.580791151909,-21.8463771327901
6.17999999999992,-26.0473673516348,-26.175323006351,-22.5582788789711
6.18999999999992,-24.8395717386895,-24.9256082859871,-22.9719677433969
6.19999999999992,-24.8149338645375,-24.8679172870036,-23.7308834557147
6.20999999999992,-23.9903316115407,-24.0065901056862,-24.1349835535541
6.21999999999992,-24.0531409699994,-24.0494459150152,-24.8746631143114
6.22999999999992,-23.1040624942678,-23.0530124424653,-25.4034674052172
6.23999999999991,-23.9214172542977,-23.8802422427085,-26.3342200070526
6.24999999999991,-23.5520583857461,-23.4907880222189,-26.8967283885601
6.25999999999991,-23.5873133575658,-23.5374737781967,-27.6716981370784
6.26999999999991,-23.655954921543,-23.5776919371443,-28.3554136537146
6.27999999999991,-23.9883593781419,-23.8713453943783,-29.2907392098486
6.28999999999991,-23.8644283536492,-23.7437960625207,-29.7076049137991
6.29999999999991,-23.7343226115526,-23.5863923061307,-30.3061391725658
6.30999999999991,-24.9164691102876,-24.8075601230534,-31.425308225609
6.31999999999991,-24.7608121885633,-24.6043820732632,-31.8603730724134
6.32999999999991,-25.4078288790049,-25.2622642916377,-32.7047969412755
6.33999999999991,-25.8564143234618,-25.7005578804381,-33.4561866154229
6.34999999999991,-26.7416997920278,-26.5670115034932,-34.408440929358
6.35999999999991,-26.6480999937046,-26.4644358340016,-34.6344972235138
6.36999999999991,-27.4756431753853,-27.3306043330879,-35.5734727217131
6.37999999999991,-28.3789031531046,-28.2266025565481,-36.4490675683297
6.38999999999991,-29.2753697379756,-29.095230744537,-37.4687698295366
6.39999999999991,-29.5448351465178,-29.3568859461203,-37.7005966631998
6.40999999999991,-30.2992957711869,-30.1241636107464,-38.5269091018175
6.41999999999991,-31.0584790771297,-30.874185566261,-39.2244695525251
6.42999999999991,-31.6704757977583,-31.4806838965022,-39.8051424473427
6.43999999999991,-32.8111146157064,-32.6367989523582,-40.9004159828269
6.44999999999991,-33.5314800396183,-33.362824119694,-41.6379107570769
6.45999999999991,-34.4998899667784,-34.3368026503546,-42.5075370161305
6.46999999999991,-35.0134903581448,-34.8272700566213,-42.925906020504
6.47999999999991,-35.993547414294,-35.860003567663,-43.8009811009961
6.4899999999999,-36.7547646102488,-36.5882782597375,-44.4820606364101
6.4999999999999,-37.9538287926322,-37.7827756286157,-45.4189991909178
6.5099999999999,-38.8985016402681,-38.6944161286722,-46.2603053232832
6.5199999999999,-39.7018477219751,-39.5084328896527,-46.8633750598043
6.5299999999999,-40.7441111980006,-40.5617535545594,-47.7021470401148
6.5399999999999,-41.8996088277574,-41.7257322624948,-48.6029276781616
6.5499999999999,-43.1383392072066,-42.9777637967883,-49.639785234392
6.5599999999999,-43.9232688634346,-43.7550326400933,-50.2045260221427
6.5699999999999,-45.3929356380685,-45.2510750172238,-51.2870026836386
6.5799999999999,-46.7432796818731,-46.5545543126463,-52.3959397684147
6.5899999999999,-47.8964634988885,-47.8045546049818,-53.0894819502103
6.5999999999999,-49.2481431295009,-49.1313329781049,-54.0477474769063
6.6099999999999,-51.1954408927116,-51.0860398539113,-55.4586571336635
6.6199999999999,-52.1993538064668,-52.0595684325241,-56.1137779850641
6.6299999999999,-54.142118963254,-54.0718521238681,-57.1993208900302
6.6399999999999,-55.6804214648455,-55.5953235172458,-58.5991577149249
6.6499999999999,-57.1932404235332,-57.1051948001134,-59.3745353510946
6.6599999999999,-59.5132272298262,-59.4548247343032,-60.8739084879098
6.6699999999999,-61.0109890650326,-60.9810001316349,-61.6508451887402
6.6799999999999,-63.4635291009182,-63.4860415218067,-63.2717348602622
6.6899999999999,-65.1815885566869,-65.1643066444911,-64.2211692133325
6.6999999999999,-68.1259997993983,-68.2574058719881,-65.640016357285
6.7099999999999,-68.9208588228047,-68.9906206744612,-66.990975383599
6.7199999999999,-71.5894611578756,-71.6907193009071,-68.0708072463815
6.72999999999989,-73.9463146821969,-74.0267463471308,-69.5663150800192
6.73999999999989,-75.9682466595333,-76.0858727207245,-70.6371116620004
6.74999999999989,-78.3534726892775,-78.4898271239375,-72.206097749042
6.75999999999989,-80.4738420047001,-80.5900758994648,-73.2994416743212
6.76999999999989,-82.9227495731478,-83.0765649487398,-74.9424908510074
6.77999999999989,-84.3862033931698,-84.5281578667624,-76.1635682843629
6.78999999999989,-86.2818821194357,-86.490806815235,-77.1860548555357
6.79999999999989,-88.8839869224592,-89.024828391491,-79.2467064399815
6.80999999999989,-89.3509108444693,-89.5827152256204,-79.1759090080589
6.81999999999989,-91.4977775109164,-91.7513561328113,-80.9335078123008
6.82999999999989,-92.8861380218786,-93.1506470772319,-81.7394138150607
6.83999999999989,-94.679018873976,-94.8198529702443,-83.4499628324193
6.84999999999989,-95.5849565663897,-95.726152594226,-84.1981512335922
6.85999999999989,-96.5302330676416,-96.779167817544,-85.3105567906833
6.86999999999989,-97.4983305493155,-97.5752792043578,-86.3184420355636
6.87999999999989,-98.1347816565987,-98.2606837207118,-87.2605702352072
6.88999999999989,-98.6825731549719,-98.8507068112916,-88.0408939093949
6.89999999999989,-99.0796715108307,-99.3143054627595,-89.1867229319868
6.90999999999989,-99.953771826465,-99.9969939072905,-89.6998527574447
6.91999999999989,-99.6204537402775,-99.715353423145,-90.5248802779738
6.92999999999989,-99.719254009399,-99.9006197248116,-91.274603926537
6.93999999999989,-99.5389489369987,-99.6149255776165,-91.9157206281311
6.94999999999989,-99.4825212066326,-99.4913138048377,-92.6576909178061
6.95999999999989,-99.0869479006047,-99.1272156405583,-93.2008941499345
6.96999999999989,-98.6936636712106,-98.7565751296478,-93.9304877238517
6.97999999999988,-99.3179984392286,-99.2142888086896,-94.7368825220934
6.98999999999988,-98.1477750111743,-98.1073721436283,-95.1919255667716
6.99999999999988,-98.4086070797681,-98.3132468970789,-96.2764045100301
7.00999999999988,-96.4141614359909,-96.3662901814583,-95.4734255216622
7.01999999999988,-96.7880067044553,-96.6383307133207,-96.623218138468
7.02999999999988,-95.6784802887839,-95.5748387117744,-96.9413058532804
7.03999999999988,-96.0574717252566,-96.011974392089,-97.5436874496955
7.04999999999988,-95.5684426334574,-95.4236256507351,-97.8639814589717
7.05999999999988,-95.0612818245139,-94.8979988642001,-98.3676300852539
7.06999999999988,-94.7372210224656,-94.5415821468381,-98.7195637330392
7.07999999999988,-94.2792386092278,-94.1554309707975,-99.017509075698
7.08999999999988,-94.121186403116,-93.8881554609011,-99.4359848726741
7.09999999999988,-93.6466134588958,-93.4960506273712,-100.055882990889
7.10999999999988,-94.0296562562431,-93.8178412781692,-100.060420272906
7.11999999999988,-93.7028770100417,-93.5107941453555,-100.473534555116
7.12999999999988,-93.7440793248572,-93.5422017819525,-100.88104702131
7.13999999999988,-93.6990915935004,-93.530164081183,-101.137394201715
7.14999999999988,-93.9009151011899,-93.7013266114933,-101.505779286752
7.15999999999988,-93.953228490527,-93.7179917856284,-101.780084416352
7.16999999999988,-94.2593910740402,-94.0458931480964,-102.212906892339
7.17999999999988,-94.6734706964031,-94.4698394084159,-102.593472655053
7.18999999999988,-94.8080445531946,-94.6244602703189,-102.746323234858
7.19999999999988,-95.3453210491267,-95.1531382296128,-103.256400896871
7.20999999999988,-95.4781430368684,-95.2925978579194,-103.270180962937
7.21999999999987,-95.8925769341407,-95.7051445443152,-103.657762608043
7.22999999999987,-96.4776633794279,-96.2574427109936,-103.948754341036
7.23999999999987,-96.8419716923558,-96.6892437780293,-104.413949358877
7.24999999999987,-97.2952467253802,-97.1053559449859,-104.641609639482
7.25999999999987,-97.6979163661835,-97.5566520448485,-104.90523357725
7.26999999999987,-98.2246458733278,-98.0699329511709,-105.246067433733
7.27999999999987,-98.8358552565001,-98.6903650029332,-105.581368341605
7.28999999999987,-99.1168384373394,-98.9771457365436,-105.740555292348
7.29999999999987,-100.076768467565,-99.9047692285412,-106.117187287279
7.30999999999987,-100.184048004474,-100.067769294841,-106.422994478166
7.31999999999987,-100.88844976263,-100.740275336374,-106.563299948724
7.32999999999987,-101.318185853398,-101.204301232748,-106.86173051354
7.33999999999987,-102.007098153044,-101.889150532207,-107.145905995092
7.34999999999987,-102.478231457535,-102.384063034959,-107.393397419047
7.35999999999987,-102.953545695043,-102.830766388172,-107.588385497025
7.36999999999987,-103.694116524321,-103.603774488979,-107.875963201902
7.37999999999987,-104.209375328533,-104.133663523014,-108.220192442908
7.38999999999987,-104.84404242521,-104.757090717721,-108.306682537678
7.39999999999987,-105.461242441994,-105.384376719768,-108.745810622334
7.40999999999987,-106.067219160082,-106.020927159677,-108.750426623393
7.41999999999987,-106.573004356496,-106.523827352,-109.125294691935
7.42999999999987,-107.399008364255,-107.360811822031,-109.306737376496
7.43999999999987,-108.086094269315,-108.044889590657,-109.732205098222
7.44999999999987,-108.807483418148,-108.772473181428,-109.866465283386
7.45999999999987,-109.673025629574,-109.663623213334,-110.106079002241
7.46999999999986,-110.422861688746,-110.431956353795,-110.338608565479
7.47999999999986,-111.390144426858,-111.428504900295,-110.528578909579
7.48999999999986,-112.010875172796,-112.01759139262,-110.745969335978
7.49999999999986,-113.644563836589,-113.764544624372,-110.916215252315
7.50999999999986,-113.501350464589,-113.461353387194,-111.37027986156
7.51999999999986,-114.98284073334,-115.030956464462,-111.324537066203
7.52999999999986,-115.925703585839,-115.978309638525,-111.626495307964
7.53999999999986,-117.029903710013,-117.106895173446,-111.77367872821
7.54999999999986,-117.922469833425,-118.022515095022,-111.92128206347
7.55999999999986,-118.904327291951,-118.995473007787,-112.05720974296
7.56999999999986,-120.046604179096,-120.169427965643,-112.186160904347
7.57999999999986,-120.601771134065,-120.659342270823,-112.510418569843
7.58999999999986,-121.60400352158,-121.710240861855,-112.365225197113
7.59999999999986,-122.395717504492,-122.516173043141,-112.676250770298
7.60999999999986,-123.042699270065,-123.174908544459,-112.518886771822
7.61999999999986,-123.708407812117,-123.838836540729,-112.655755980428
7.62999999999986,-124.298957676571,-124.451569908351,-112.617943893466
7.63999999999986,-124.930539528228,-125.038440173747,-112.857129789389
7.64999999999986,-125.204673685291,-125.304582910718,-112.745505017608
7.65999999999986,-125.34918157489,-125.457552215613,-112.70904499419
7.66999999999986,-125.510533798439,-125.6233606854,-112.728410320222
7.67999999999986,-125.547784339102,-125.671184026043,-112.699047307784
7.68999999999986,-125.451079560984,-125.554949557726,-112.733541658932
7.69999999999986,-125.311996483046,-125.450591826292,-112.630241509098
7.70999999999985,-125.311068175104,-125.342901107444,-112.921852737407
7.71999999999985,-124.680560217949,-124.753197890853,-112.655305090458
7.72999999999985,-124.248647768143,-124.322203148552,-112.772166046475
7.73999999999985,-123.652812346936,-123.70760130046,-112.709362816498
7.74999999999985,-123.048250886648,-123.109092627743,-112.702868169455
7.75999999999985,-122.211067216759,-122.268849975098,-112.70797217529
7.76999999999985,-121.522745881535,-121.571559966165,-112.826128970782
7.77999999999985,-121.196010225804,-121.214972651162,-113.050449067414
7.78999999999985,-119.866386120514,-119.871931701992,-112.973277967337
7.79999999999985,-119.204539739059,-119.208954118871,-113.218019857041
7.80999999999985,-117.880028911037,-117.836635229562,-113.047911498969
7.81999999999985,-117.184454230956,-117.147225577246,-113.295596522749
7.82999999999985,-115.662221309159,-115.623808390596,-113.321661952619
7.83999999999985,-115.674220584255,-115.613940695446,-113.691651082686
7.84999999999985,-114.501837096292,-114.44228932132,-113.653873806395
7.85999999999985,-113.475037547344,-113.406426996559,-113.859734303128
7.86999999999985,-112.633400742844,-112.583350651756,-114.017144753413
7.87999999999985,-111.795178717293,-111.72725715135,-114.229151157957
7.88999999999985,-110.882479911227,-110.820482227019,-114.407883626754
7.89999999999985,-109.789340380322,-109.695371313561,-114.696225480625
7.90999999999985,-110.136924567948,-110.05889995087,-114.990810867487
7.91999999999985,-108.969367250082,-108.858382141751,-114.997395888221
7.92999999999985,-108.515132706004,-108.39944561165,-115.26166171386
7.93999999999985,-107.96534520761,-107.845260640198,-115.419696494222
7.94999999999985,-107.742508299035,-107.629129616287,-115.68164096502
7.95999999999985,-106.979086193664,-106.868496161315,-115.665265201747
7.96999999999985,-106.900020399918,-106.765186964968,-116.126462374077
7.97999999999984,-107.076779284958,-106.995149590321,-116.350349885907
7.98999999999984,-106.700857082019,-106.561219874261,-116.506173131863
7.99999999999984,-106.852443138038,-106.755631269461,-116.904090545988
8.00999999999984,-106.665821016848,-106.551933532732,-117.005027385685
8.01999999999984,-106.89353195618,-106.813992637377,-117.38852848726
8.02999999999984,-106.941931337738,-106.788593316636,-117.687011141281
8.03999999999984,-107.350116672465,-107.275479910711,-118.214060624616
8.04999999999984,-107.478576933316,-107.388390171441,-118.406841281814
8.05999999999984,-107.881999611408,-107.756170539196,-118.84255914108
8.06999999999984,-108.178743223707,-108.092733217157,-119.171014385649
8.07999999999984,-108.629990849745,-108.516299686083,-119.56367798061
8.08999999999984,-108.819254435304,-108.751351268481,-119.747225818422
8.09999999999984,-109.592297715782,-109.444370308402,-120.248250736992
8.10999999999984,-109.616055875105,-109.577303917817,-120.469620486068
8.11999999999984,-110.122984407212,-110.017165274133,-120.621488933997
8.12999999999984,-110.562213777614,-110.490972047355,-120.883725726122
8.13999999999984,-111.019324994542,-110.945808352668,-121.051949798617
8.14999999999984,-111.472229932429,-111.396920368044,-121.255127655905
8.15999999999984,-111.847256222191,-111.795640456302,-121.328984694835
8.16999999999984,-112.498495104867,-112.433424196938,-121.610349121936
8.17999999999984,-112.818107486428,-112.741927834286,-121.833384784525
8.18999999999984,-113.345679639847,-113.271110690015,-121.850833135717
8.19999999999984,-113.946162337985,-113.88664195182,-122.188199260703
8.20999999999984,-114.398245243157,-114.34142294242,-122.07857325589
8.21999999999984,-114.806017417501,-114.776695656526,-122.249267867813
8.22999999999983,-115.579779971857,-115.587069455124,-122.293240967197
8.23999999999983,-115.903885462697,-115.852099806284,-122.509386737051
8.24999999999983,-116.554440706517,-116.483257708599,-122.535979795296
8.25999999999983,-117.38086669874,-117.345369304688,-122.751001099075
8.26999999999983,-118.116783914084,-118.096847432558,-122.95710568963
8.27999999999983,-118.880900613921,-118.87084787217,-123.02329755745
8.28999999999983,-119.648985860604,-119.633679568392,-123.239344933889
8.29999999999983,-121.337289827721,-121.430367890001,-123.674177870458
8.30999999999983,-120.898611222458,-120.81029939116,-123.443772161785
8.31999999999983,-122.511243356249,-122.497577890151,-123.720516485287
8.32999999999983,-123.645035438857,-123.683186194534,-123.994507096969
8.33999999999983,-124.824298768938,-124.812436428123,-124.210079881897
8.34999999999983,-125.924791754678,-125.96093695183,-124.433972041676
8.35999999999983,-127.122632835502,-127.152248503237,-124.710612219353
8.36999999999983,-128.529667441668,-128.588020472708,-125.050585631536
8.37999999999983,-129.466305116377,-129.456522720522,-125.275272100589
8.38999999999983,-130.835935508283,-130.873722044505,-125.461584081887
8.39999999999983,-132.287255989005,-132.362428643701,-126.025752611347
8.40999999999983,-133.137657515275,-133.150303391211,-125.844939843838
8.41999999999983,-134.50870866753,-134.566233525146,-126.338901726907
8.42999999999983,-135.900866276539,-135.96535108652,-126.7592052962
8.43999999999983,-136.896036583906,-136.930653278039,-127.119998871977
8.44999999999983,-137.877344378834,-137.901755155973,-127.289394044621
8.45999999999983,-138.842653377014,-138.916256498445,-127.641463163552
8.46999999999982,-139.719823045814,-139.778452595557,-127.980436148245
8.47999999999982,-140.599858546803,-140.641917198703,-128.356021933767
8.48999999999982,-141.214374796306,-141.270903126995,-128.615533555259
8.49999999999982,-142.339509144013,-142.436339657293,-129.354716239432
8.50999999999982,-142.317406954235,-142.302222715701,-129.277290386598
8.51999999999982,-142.802241566753,-142.844068621046,-129.701993799774
8.52999999999982,-143.083181352572,-143.148908939678,-130.087023799596
8.53999999999982,-143.343965399073,-143.362745939552,-130.488038923576
8.54999999999982,-143.532414268139,-143.572642733836,-130.898311758481
8.55999999999982,-143.146382512194,-143.197517467919,-130.894153113575
8.56999999999982,-143.379897604185,-143.430931930605,-131.472106532959
8.57999999999982,-143.345867319822,-143.341083909549,-131.924156674806
8.58999999999982,-142.823074438964,-142.847251483958,-132.104321931547
8.59999999999982,-142.732030936893,-142.787488106877,-132.690073059272
8.60999999999982,-142.016002072526,-142.036775608962,-132.83591675905
8.61999999999982,-141.785561234762,-141.81812844663,-133.38108397995
8.62999999999982,-140.927606736147,-140.9875100265,-133.606040660686
8.63999999999982,-141.017538124372,-141.006975498956,-134.233263208852
8.64999999999982,-140.094626859055,-140.074328945919,-134.374583955335
8.65999999999982,-139.542868002612,-139.548261843278,-134.795172705962
8.66999999999982,-138.912595500621,-138.925296637341,-135.077272341533
8.67999999999982,-138.264009764039,-138.267737968126,-135.422280844327
8.68999999999982,-137.551290326352,-137.571556337846,-135.676113841449
8.69999999999982,-136.468902794246,-136.521336652917,-136.043275502515
8.70999999999982,-136.958682031071,-136.902475563949,-136.301920541157
8.71999999999981,-135.63147629958,-135.602871285012,-136.377697480247
8.72999999999981,-135.315951367895,-135.291879148208,-136.732870349546
8.73999999999981,-134.56023840038,-134.551966625981,-136.826794630418
8.74999999999981,-134.179304433293,-134.164983093313,-137.006767966971
8.75999999999981,-133.366750642358,-133.361618527139,-137.033599469338
8.76999999999981,-132.882770153897,-132.86704816374,-137.170844724785
8.77999999999981,-132.826310716277,-132.787222879571,-137.291010636167
8.78999999999981,-132.016382278147,-131.951234016267,-137.1316161287
8.79999999999981,-132.031855330331,-132.017019679309,-137.393217187445
8.80999999999981,-130.839772348132,-130.800571085224,-136.704407040444
8.81999999999981,-130.805636080064,-130.794352777422,-136.821141673221
8.82999999999981,-130.15836717585,-130.156697533276,-136.634247281109
8.83999999999981,-130.030950987228,-130.00524835145,-136.580264739497
8.84999999999981,-129.422166013848,-129.356835453079,-136.213162868365
8.85999999999981,-129.099968042267,-129.074882747995,-136.003718015024
8.86999999999981,-128.828340384176,-128.811487763139,-135.833723982592
8.87999999999981,-128.441865173856,-128.399054125225,-135.525588107307
8.88999999999981,-128.146622700675,-128.156074572433,-135.256838917089
8.89999999999981,-128.087169415566,-128.030102910145,-135.227919200573
8.90999999999981,-127.416554114104,-127.431637353625,-134.562886740724
8.91999999999981,-127.271687875568,-127.21334414166,-134.408149590215
8.92999999999981,-126.957486281151,-127.042060458337,-134.097479056736
8.93999999999981,-127.011460587292,-126.866474179446,-134.106644522711
8.94999999999981,-126.738287932587,-126.724732144115,-133.775679345949
8.9599999999998,-126.647143451297,-126.585433186915,-133.629752148145
8.9699999999998,-126.717127000788,-126.65769446305,-133.566024740783
8.9799999999998,-126.342644599986,-126.36977198647,-133.238842968886
8.9899999999998,-126.444200616604,-126.421775256402,-133.148268363503
8.9999999999998,-126.355630897351,-126.456769947935,-132.962169917225
9.0099999999998,-126.671600580072,-126.529132426139,-133.032175809713
9.0199999999998,-126.594572998692,-126.5976150813,-132.905498079513
9.0299999999998,-127.139502152198,-127.030126863897,-133.151130911027
9.0399999999998,-127.115500381933,-127.140771628195,-133.005789740689
9.0499999999998,-127.413760754915,-127.396904309559,-133.070570886087
9.0599999999998,-127.837192388089,-127.846210616794,-133.165963922258
9.0699999999998,-128.250981093483,-128.285319667873,-133.290095241373
9.0799999999998,-128.908664203972,-128.89720960626,-133.534661966608
9.0899999999998,-129.351644202896,-129.373616867767,-133.720548828689
9.0999999999998,-130.682617656938,-130.646451160696,-134.409152350401
