#NSGA2
popsize 1000
maxGen 30
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 30
currentGen	1
evaluateCount	1000
totalTime	169121
firstFrontCount	271
frontCount	5
avgEvalTime	2244.59
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
10792	400	3033	17.3101	24.3696	1759	17.611	6	528	17	65	29	4	1.1584e+06	5.5894e-05	0.1981	
11001	335	2994	16.1335	21.6771	1730	15.6399	8	535	9	61	23	4	1.23479e+06	5.15437e-05	0.2779	
11380	396	3016	22.8689	21.5731	1852	16.6552	10	525	17	83	19	3	1.03272e+06	5.18242e-05	0.4287	
10596	356	2992	19.3223	21.9184	1758	16.2732	6	528	17	55	62	6	1.15637e+06	5.82615e-05	0.1674	
11475	347	3030	15.4966	25.0569	1804	16.3119	7	535	6	66	30	5	1.22953e+06	5.16823e-05	0.3018	
11141	368	3037	16.9497	20.371	1716	18.6787	6	532	15	68	31	5	1.19352e+06	5.02235e-05	0.3422	
11229	380	2981	23.2601	29.7508	1749	17.9572	6	527	5	64	29	6	1.01155e+06	6.23053e-05	0.2542	
11001	338	2999	15.2572	21.6771	1744	14.9535	8	530	9	73	23	4	1.28138e+06	5.12899e-05	0.2861	
10722	396	3026	23.6701	27.7352	1827	16.8633	7	535	7	68	37	6	1.03814e+06	6.32992e-05	0.195	
11247	381	3004	20.1169	25.138	1899	18.832	5	534	16	55	22	4	1.06666e+06	5.45554e-05	0.2937	
10941	400	3004	17.6796	23.5397	1740	16.4347	9	535	15	74	32	5	1.13551e+06	5.47735e-05	0.2265	
10288	385	3034	22.1649	22.9589	1795	15.7745	5	534	3	67	42	5	1.04567e+06	5.48005e-05	0.3413	
11302	389	2953	20.9375	25.0163	1781	14.9267	7	524	10	57	4	5	1.04567e+06	5.48005e-05	0.3413	
10257	342	3003	23.3307	28.3758	1744	16.7243	5	525	12	59	19	4	1.09049e+06	6.77369e-05	0.1397	
11295	351	3016	21.6862	22.54	1845	17.0537	5	530	11	73	13	3	1.06973e+06	5.22275e-05	0.3606	
11400	391	3016	23.1419	26.0248	1804	16.6552	10	525	15	73	32	3	1.0016e+06	5.63444e-05	0.3362	
10116	376	2983	23.1338	27.7075	1770	19	5	514	5	56	60	4	1.1018e+06	7.11491e-05	0.1191	
11204	387	2974	25	29.7508	1751	17.9572	6	527	9	64	2	6	998005	6.30597e-05	0.267	
11021	335	2994	15	21.6771	1786	15.1824	8	523	9	71	50	4	1.12275e+06	6.26606e-05	0.137	
10328	400	3007	19.6481	25.6329	1784	16.3116	9	525	10	56	39	5	1.12275e+06	6.26606e-05	0.137	
10857	348	2989	24.5195	29.9322	1784	16.7075	6	526	15	60	2	3	1.03008e+06	6.48004e-05	0.2142	
11122	366	3039	15.6999	23.8308	1882	18.9675	5	530	4	68	22	6	1.23323e+06	5.20454e-05	0.288	
10771	379	3042	24.758	29.9848	1708	18.2245	6	527	5	62	22	4	1.02463e+06	6.58718e-05	0.2023	
10751	368	3040	16.9416	22.3039	1856	18.6787	6	526	16	65	29	5	1.20119e+06	5.39142e-05	0.2472	
11213	344	3027	15.2572	22.5754	1751	15.1824	8	530	8	71	18	4	1.26414e+06	5.03246e-05	0.3076	
11500	378	2953	20.5915	23.3763	1843	18.7159	5	534	17	73	60	3	1.06051e+06	5.34302e-05	0.3423	
11076	327	2995	15.853	24.5357	1821	14.3877	7	531	12	55	5	4	1.23579e+06	5.27454e-05	0.2604	
10062	308	3040	18.1198	24.9582	1757	18.3711	7	527	3	55	19	5	1.22652e+06	6.27392e-05	0.1044	
10923	350	2967	17.5789	27.3753	1823	16.7621	9	535	17	57	15	3	1.14013e+06	5.81564e-05	0.1861	
10646	380	3028	25	29.2444	1819	19	7	519	12	63	51	4	1.03383e+06	6.72631e-05	0.1874	
10337	400	2994	22.26	24.6347	1862	18.8132	5	520	11	65	52	4	1.32394e+06	4.96623e-05	0.321	
10877	320	3035	15.1547	20.123	1842	17.5367	6	532	8	57	11	4	1.32394e+06	4.96623e-05	0.321	
11164	351	3043	23.067	20.2928	1882	18.6118	10	529	6	76	11	4	1.07641e+06	5.17117e-05	0.3851	
11381	400	2956	17.7827	21.8671	1856	15.0995	7	520	19	64	13	5	1.13121e+06	4.98554e-05	0.4123	
10723	400	3004	20.2061	22.967	1806	18.7862	10	532	17	76	38	3	1.08819e+06	5.74086e-05	0.2292	
11201	364	3029	20.7376	23.0746	1701	15.2035	9	529	6	70	62	3	1.06298e+06	6.18276e-05	0.1956	
10722	371	3026	21.6758	28.0561	1855	16.6932	7	531	12	64	24	5	1.06298e+06	6.18276e-05	0.1956	
11068	400	2951	22.9312	28.3385	1761	17.1805	10	528	7	73	67	4	1.01547e+06	6.29802e-05	0.2298	
10596	356	2992	19.3558	21.9244	1758	17.5241	6	528	17	61	62	6	1.15601e+06	5.85274e-05	0.1769	
10734	381	3036	19.9003	22.6017	1856	16.7418	7	528	19	62	67	4	1.11581e+06	5.77167e-05	0.2013	
10448	400	2971	21.3106	27.3636	1812	18.3846	8	529	11	58	56	4	1.08437e+06	6.58848e-05	0.1411	
11061	364	3027	21.9484	20.7547	1801	14.9878	9	531	4	70	62	4	1.08207e+06	5.4277e-05	0.3209	
11209	361	3009	21.9459	29.1561	1759	15.6644	6	528	17	66	67	5	1.0376e+06	6.16941e-05	0.2136	
11066	385	3029	21.4868	27.6366	1851	14.0729	10	522	18	70	36	4	1.03631e+06	5.90388e-05	0.275	
11285	245	3004	19.1659	20.7999	1899	18.4335	5	534	16	55	14	4	1.24285e+06	4.96771e-05	0.3483	
10729	381	3050	20.1463	22.4532	1805	18.0569	9	531	19	69	33	4	1.10097e+06	5.59378e-05	0.2288	
11447	376	3043	20.2496	20.314	1878	18.0337	6	509	7	75	26	4	1.10508e+06	4.90557e-05	0.49	
10957	396	3019	22.0987	26.9353	1894	16.6736	9	528	1	55	49	4	1.0363e+06	6.00024e-05	0.242	
10604	400	2975	19.055	28.4784	1772	18.43	7	533	11	63	28	4	1.10566e+06	6.30915e-05	0.1465	
11312	400	2950	22.7557	26.9638	1719	17.4596	9	524	9	81	67	4	1.10797e+06	5.96588e-05	0.1707	
10587	400	3039	19.0343	26.9211	1816	16.8758	8	533	4	64	9	5	1.10797e+06	5.96588e-05	0.1707	
11215	337	3043	15.1547	20.1018	1836	15.0025	6	533	7	71	5	4	1.30087e+06	4.74136e-05	0.3918	
10921	383	3004	15.2572	21.6771	1730	15.1824	6	530	7	68	40	4	1.27145e+06	5.25597e-05	0.2558	
11287	347	3030	15.4966	25.4642	1797	16.5601	7	535	6	66	20	5	1.23407e+06	5.2815e-05	0.2731	
10257	340	3005	24.1798	28.3758	1720	16.1307	5	522	12	57	53	4	1.09026e+06	7.03185e-05	0.1266	
11400	397	3016	22.8145	22.6406	1755	16.6552	8	518	15	73	19	3	1.02902e+06	5.28513e-05	0.3945	
10587	373	3039	19.4847	26.9211	1816	17.7434	8	535	4	64	14	4	1.10633e+06	6.01359e-05	0.1644	
11201	364	3035	19.8631	23.0746	1701	15.2035	9	529	20	73	55	3	1.08538e+06	5.40541e-05	0.2977	
11016	390	3049	18.5088	22.9838	1795	15.7745	5	535	3	57	29	4	1.12268e+06	5.30054e-05	0.2812	
11206	378	3030	19.9011	25.1073	1749	15.2035	9	534	5	66	56	3	1.06882e+06	5.57724e-05	0.2612	
10596	356	2999	19.3223	21.9184	1758	16.2732	6	528	17	55	50	4	1.14699e+06	5.73362e-05	0.1829	
10837	381	3050	19.8681	22.4256	1817	17.3426	9	531	16	68	40	4	1.10088e+06	5.51542e-05	0.2442	
11229	381	2992	23.9276	29.0129	1731	15.4696	5	524	12	58	9	6	1.01062e+06	6.13309e-05	0.2798	
10837	385	3050	19.8681	22.4256	1817	17.8864	9	529	19	64	29	4	1.09736e+06	5.46388e-05	0.248	
10113	311	3042	17.9084	22.7994	1837	18.4694	6	527	3	56	12	5	1.23609e+06	5.90912e-05	0.1464	
10546	369	2974	17.5789	27.3753	1886	16.7621	7	535	17	57	15	3	1.15922e+06	6.06318e-05	0.1421	
11293	377	3021	17.6591	22.5603	1763	14.9448	10	526	17	63	72	4	1.14235e+06	5.28737e-05	0.2925	
10722	396	3026	23.6701	27.7352	1855	16.8633	8	535	7	68	37	6	1.03694e+06	6.32391e-05	0.1993	
10942	400	3050	21.6003	23.3164	1808	18.1949	9	534	3	60	18	5	1.05391e+06	5.51207e-05	0.2693	
10911	381	3050	20.4027	22.4256	1791	15.5722	9	528	20	68	46	4	1.08739e+06	5.5063e-05	0.2622	
10073	311	3042	19.6733	23.2998	1739	19	8	527	3	56	19	3	1.18411e+06	6.18047e-05	0.1242	
10604	400	2975	20.0407	28.4784	1812	17.7842	8	533	11	71	40	4	1.08512e+06	6.40451e-05	0.167	
10410	316	3031	16.8569	22.2095	1709	17.1111	6	519	18	64	25	5	1.2552e+06	5.66348e-05	0.1867	
11061	385	3034	21.4868	27.6366	1851	14.0729	8	527	19	71	41	4	1.03901e+06	5.92207e-05	0.2494	
10604	400	2975	20.0407	28.4784	1888	17.7842	6	533	11	66	40	4	1.08628e+06	6.37349e-05	0.1666	
10337	375	2987	22.26	26.1687	1900	18.8132	8	534	11	65	47	4	1.0893e+06	6.56168e-05	0.1601	
11222	400	2994	19.8585	20.2608	1716	18.9833	8	509	2	79	23	5	1.10041e+06	5.09424e-05	0.4643	
11380	396	2984	22.8145	28.8745	1849	16.6552	10	524	15	62	19	3	994995	5.95096e-05	0.3012	
11400	397	3016	17.7034	23.7095	1845	16.6552	10	524	15	73	19	3	1.11203e+06	5.11954e-05	0.3731	
10878	390	2963	19.8653	23.9647	1756	17.319	7	531	17	56	19	5	1.08648e+06	5.62525e-05	0.2438	
10019	365	3042	18.1198	22.7808	1757	17.0202	10	521	6	55	24	5	1.20794e+06	6.1717e-05	0.1249	
10834	363	3002	20.5546	23.2593	1879	16.8876	9	527	6	65	64	3	995414	5.88547e-05	0.3191	
11380	396	3028	22.8145	28.8745	1886	16.2094	10	524	15	73	19	3	995414	5.88547e-05	0.3191	
10587	400	3030	19.7523	26.9211	1843	18.5611	8	535	5	59	6	4	1.09017e+06	6.00096e-05	0.1667	
11206	378	3035	21.0557	23.6837	1749	15.8656	9	530	5	63	56	3	1.05595e+06	5.49209e-05	0.2997	
10825	390	3034	19.4812	20.8806	1804	16.7717	6	534	3	58	29	5	1.12268e+06	5.31858e-05	0.2675	
10712	369	2978	20.8381	25.993	1886	16.5442	7	534	17	57	12	6	1.08039e+06	5.92242e-05	0.1924	
11435	344	3013	15.2572	20.6738	1750	18.7338	8	528	9	75	25	4	1.26971e+06	4.81997e-05	0.3992	
10587	372	3039	19.4847	26.9517	1816	17.0924	8	532	4	64	9	5	1.10718e+06	5.99089e-05	0.1792	
10722	371	3026	21.8389	28.5299	1855	16.9489	7	532	7	66	37	5	1.06066e+06	6.29683e-05	0.1887	
10426	392	3039	18.6164	26.9211	1843	18.5611	8	535	4	57	8	4	1.12952e+06	6.07165e-05	0.1277	
10587	392	3039	18.6164	26.6445	1831	18.5611	8	535	8	59	13	4	1.1195e+06	5.94318e-05	0.1457	
11295	373	3016	21.7732	22.4399	1845	17.0537	4	530	12	66	26	3	1.06282e+06	5.25045e-05	0.3486	
10739	382	3004	20.4803	27.8508	1817	17.5584	9	528	19	75	45	4	1.07318e+06	6.23208e-05	0.1826	
10782	369	2970	17.5789	24.036	1886	16.7621	7	535	17	57	21	3	1.15464e+06	5.5605e-05	0.1998	
10585	328	2968	25	29.1217	1771	14.7423	4	526	15	59	60	4	1.06652e+06	6.88137e-05	0.1553	
11137	361	3034	23.3259	22.9589	1817	16.2989	7	526	5	60	21	5	1.05205e+06	5.46508e-05	0.3561	
11251	320	3035	18.7562	20.1018	1849	17.3889	5	533	5	77	26	3	1.16533e+06	4.93437e-05	0.3735	
11209	361	3009	22.449	29.1561	1763	15.6644	6	528	17	66	54	3	1.02699e+06	6.13761e-05	0.2269	
10923	336	2970	18.8708	27.3753	1886	16.4972	7	534	18	56	2	3	1.1105e+06	5.80383e-05	0.2008	
11312	378	2952	22.7557	26.9638	1709	17.4596	8	526	9	76	67	4	1.01825e+06	5.97051e-05	0.2853	
11144	333	3030	16.6368	22.4123	1755	17.9766	7	531	16	76	19	4	1.20432e+06	5.12873e-05	0.3032	
11454	397	3037	22.8145	25.8624	1845	16.6552	10	524	15	73	25	4	1.00377e+06	5.52853e-05	0.3531	
11042	385	3043	22.199	27.6366	1854	14	10	527	18	69	41	4	1.03067e+06	5.96019e-05	0.2556	
10620	397	3021	18.6164	22.7386	1864	18.5611	9	535	4	64	17	4	1.13264e+06	5.55864e-05	0.2196	
11171	398	3001	21.528	20.9861	1889	15.2204	5	526	18	67	55	3	1.07595e+06	5.30617e-05	0.341	
10234	342	3003	20.9186	28.3758	1716	16.1307	6	525	11	55	36	4	1.12099e+06	6.73355e-05	0.1098	
11233	337	3002	15	21.6771	1738	15.2472	9	532	8	71	27	4	1.2882e+06	4.99476e-05	0.3122	
11000	336	3035	15	20.1018	1846	15.0387	6	531	9	71	13	4	1.31953e+06	4.89644e-05	0.3522	
10837	381	3039	21.1825	22.4256	1808	18.0569	9	530	16	69	33	4	1.07738e+06	5.56297e-05	0.2614	
11285	254	3004	18.8673	20.775	1899	18.1747	6	534	16	58	3	4	1.23235e+06	4.91908e-05	0.3573	
11115	369	2970	17.7727	27.3753	1886	16.7621	8	535	17	80	18	4	1.13631e+06	5.10699e-05	0.3372	
11230	343	3049	18.5043	22.6332	1878	17.0584	8	534	7	61	21	6	1.13631e+06	5.10699e-05	0.3372	
11046	386	3014	19.8681	24.5115	1817	17.5584	9	528	19	64	44	4	1.07684e+06	5.59754e-05	0.2557	
11066	385	3029	21.4868	27.6366	1851	16.1033	10	527	18	70	36	4	1.03609e+06	5.91331e-05	0.2539	
11395	352	3050	17.5646	22.6332	1878	14.6676	8	534	7	85	24	6	1.1534e+06	4.99825e-05	0.3987	
11199	329	3020	15.1547	20.6068	1807	16.1147	7	533	4	72	34	4	1.29738e+06	4.93048e-05	0.3497	
11016	390	3034	17.8799	20.8806	1792	15.7745	6	534	3	57	21	5	1.15332e+06	5.07692e-05	0.3198	
11086	396	3010	22.0505	28.7556	1852	16.6552	10	524	15	73	13	3	1.01762e+06	6.01142e-05	0.2709	
10873	369	2970	21.7228	27.3753	1886	16.7621	8	534	17	56	16	5	1.05062e+06	6.02773e-05	0.2056	
11293	369	3021	19.507	24.0538	1714	14.5609	9	530	17	67	67	4	1.08658e+06	5.47166e-05	0.2756	
11331	323	3001	15.4966	22.6177	1804	16.4585	7	533	5	66	8	4	1.2595e+06	4.96401e-05	0.3363	
11293	353	3020	19.507	21.2524	1700	14.5143	9	531	18	65	42	4	1.10647e+06	5.12374e-05	0.3484	
11241	342	3023	17.5789	27.3753	1886	15.8544	9	534	6	75	18	3	1.09961e+06	5.6224e-05	0.242	
10837	381	3050	19.5489	24.0151	1817	18.9156	9	526	14	63	35	4	1.09961e+06	5.6224e-05	0.242	
10837	381	3050	19.8681	28.0936	1817	17.7625	8	528	16	75	41	4	1.07898e+06	6.07681e-05	0.1926	
11372	330	3035	17.1114	20.1018	1827	15.0387	6	533	11	71	34	4	1.20487e+06	4.82183e-05	0.4024	
11164	375	3043	19.3705	20.314	1873	16.8378	6	509	6	75	17	4	1.12991e+06	4.98331e-05	0.4486	
10141	311	3042	17.9084	23.0616	1884	16.5798	6	530	5	56	19	5	1.23438e+06	5.93014e-05	0.145	
11001	300	2979	15.2572	21.0375	1730	16.2271	8	530	7	62	23	4	1.31634e+06	5.09035e-05	0.3037	
10857	348	2989	21.9927	29.9322	1784	16.736	6	526	20	59	8	3	1.04931e+06	6.33995e-05	0.1875	
10836	394	3004	18.5815	21.6145	1754	18.7203	9	532	19	69	51	4	1.13214e+06	5.53465e-05	0.2293	
10587	373	3039	19.4847	26.9211	1816	18.627	8	535	4	64	14	4	1.10612e+06	6.02083e-05	0.161	
11400	395	3016	22.8145	22.4269	1845	17.0302	10	524	15	73	19	3	1.02536e+06	5.23807e-05	0.3956	
11066	385	3029	22.1475	27.6366	1851	14.0729	10	527	18	70	27	4	1.02775e+06	5.90842e-05	0.2686	
10613	387	3049	22.6104	30	1720	17.8887	6	516	6	60	31	4	1.04921e+06	6.59109e-05	0.1854	
11224	362	3020	22.0601	22.2497	1845	16.6552	9	520	16	73	26	3	1.05848e+06	5.29689e-05	0.379	
10923	328	2972	19.3558	26.7498	1794	16.7621	7	534	19	65	15	3	1.10836e+06	5.82106e-05	0.1972	
11137	306	3035	18.7562	20.1018	1827	17.3889	5	533	11	74	28	4	1.18456e+06	5.02058e-05	0.3434	
10285	385	2969	18.1113	22.6906	1824	17.9059	5	534	12	62	9	4	1.17936e+06	5.83158e-05	0.1579	
10998	352	2994	16.7735	23.1423	1730	15.6399	5	535	9	61	23	4	1.19429e+06	5.31124e-05	0.2483	
11330	361	2970	22.8964	29.9774	1752	15.8327	6	522	7	61	33	5	1.01634e+06	6.1931e-05	0.2738	
11066	385	3029	23.3107	27.6366	1851	14.7881	10	527	18	70	36	5	1.01824e+06	6.00492e-05	0.2583	
10836	394	3004	18.5815	20	1763	18.2284	9	532	19	69	44	3	1.13814e+06	5.35561e-05	0.2643	
10200	391	2995	23.5449	29.4328	1840	18.5077	6	512	12	59	65	4	1.08307e+06	7.24061e-05	0.1436	
10396	400	3026	20.3236	29.0942	1708	14.9713	5	514	15	61	24	4	1.09454e+06	6.51636e-05	0.1486	
10722	371	3017	21.8389	25.4011	1777	16.9489	8	535	7	65	37	5	1.06787e+06	6.00528e-05	0.1963	
9904	391	2995	23.5449	29.4328	1840	18.5077	6	511	10	60	75	4	1.01101e+06	6.21002e-05	0.2709	
11189	387	3049	23.2711	30	1720	17.5514	6	516	11	62	20	4	1.01101e+06	6.21002e-05	0.2709	
11206	400	3015	21.0557	21.2228	1701	15.2035	9	522	4	70	57	3	1.26102e+06	5.24797e-05	0.2581	
11062	345	3012	15.7467	21.4683	1758	14.1876	9	530	15	58	62	6	1.26102e+06	5.24797e-05	0.2581	
10643	348	2992	24.2105	24.9749	1806	17.851	6	531	9	58	71	4	1.06871e+06	6.39918e-05	0.1769	
11128	400	3043	22.3162	21.5834	1719	18.223	7	529	11	67	47	5	1.05747e+06	5.41448e-05	0.3326	
11201	385	3029	20.8743	27.6366	1839	17.1705	10	527	18	63	36	5	1.03884e+06	5.81125e-05	0.2511	
11452	374	2962	16.9094	20	1871	15.3191	6	529	12	61	7	3	1.18327e+06	4.72567e-05	0.4185	
11301	397	3016	22.8144	23.4508	1845	16.6552	10	524	15	70	17	3	1.02035e+06	5.37837e-05	0.3572	
11215	336	3035	15.1547	20.1018	1795	17.4385	6	533	7	71	13	4	1.29693e+06	4.79939e-05	0.3835	
10393	316	2999	17.0819	22.2095	1714	16.4727	6	520	17	64	26	6	1.24884e+06	5.72213e-05	0.1861	
11076	354	2995	18.0149	25.1345	1858	14.3877	10	535	9	58	2	4	1.12462e+06	5.40394e-05	0.2664	
10337	400	3008	22.26	26.1687	1888	18.8132	8	534	12	65	28	3	1.07677e+06	6.41519e-05	0.1646	
11307	386	3031	18.9249	25.54	1859	18.885	9	508	0	81	63	3	1.09469e+06	5.50176e-05	0.2473	
10837	381	3050	20.1463	22.4256	1808	18.0569	9	530	19	68	33	4	1.09469e+06	5.50176e-05	0.2473	
11128	349	3050	24.701	25.9061	1719	18.8029	8	529	17	58	47	5	1.02924e+06	5.96445e-05	0.2561	
11381	400	2956	16.7224	21.8671	1883	15.2081	9	526	18	64	13	4	1.16126e+06	4.93778e-05	0.3981	
10349	342	2950	15.7298	20.3473	1861	16.6312	5	527	17	57	22	5	1.30944e+06	5.52669e-05	0.1997	
10893	390	2989	24.5362	29.9322	1728	14.594	7	519	19	67	16	4	1.01232e+06	6.49393e-05	0.2328	
10837	376	3050	19.8681	25.2986	1817	17.9926	7	528	19	77	40	4	1.04628e+06	5.52242e-05	0.2955	
11016	400	3034	22.5617	23.3578	1795	15.7745	5	533	6	60	18	4	1.04628e+06	5.52242e-05	0.2955	
10837	381	3050	19.8681	24.5115	1733	17.7625	9	528	19	75	40	4	1.07462e+06	5.43213e-05	0.2998	
11068	366	3031	21.4935	22.0493	1818	19	9	524	18	57	42	5	1.07462e+06	5.43213e-05	0.2998	
11500	350	2956	24.7353	23.3763	1825	17.9664	6	532	17	71	64	4	1.03468e+06	5.56328e-05	0.34	
11395	352	3049	17.5646	22.6332	1887	16.6607	8	534	7	85	24	6	1.15282e+06	5.00375e-05	0.3974	
10921	344	3002	15.2572	21.6771	1730	15.1824	7	534	9	71	20	4	1.28291e+06	5.17117e-05	0.2582	
10837	382	3014	20.4419	24.5115	1817	17.5584	9	528	19	75	48	4	1.08124e+06	5.81564e-05	0.2381	
10837	382	3050	19.8681	24.5115	1764	16.3822	9	528	19	75	31	4	1.04504e+06	6.00745e-05	0.2173	
11319	363	2950	19.2347	26.9638	1786	17.0289	10	527	3	81	67	4	1.04504e+06	6.00745e-05	0.2173	
10908	382	3014	19.8681	24.5115	1817	17.5584	9	531	19	75	45	4	1.04504e+06	6.00745e-05	0.2173	
10775	400	2975	22.26	26.0586	1853	18.3846	7	534	6	65	21	4	1.04504e+06	6.00745e-05	0.2173	
10873	344	3002	15.2572	21.6771	1734	17.722	8	530	7	71	25	4	1.28524e+06	5.23972e-05	0.2548	
10914	326	2994	15.1149	21.6771	1786	15.1824	8	530	9	71	42	4	1.20661e+06	6.32591e-05	0.1112	
9984	328	3042	19.1183	22.4402	1757	18.4694	7	527	14	56	16	5	1.20661e+06	6.32591e-05	0.1112	
11100	287	3030	17.214	23.3265	1820	14.8747	10	533	18	56	49	4	1.21543e+06	5.33703e-05	0.2413	
10881	320	3028	15.1547	20.782	1845	18.0973	6	531	8	57	26	4	1.32015e+06	5.09321e-05	0.2841	
10917	337	3009	15	21.917	1730	16.1463	6	531	10	71	9	3	1.30165e+06	5.13426e-05	0.2723	
10837	381	3050	19.8681	24.6295	1817	17.7625	9	528	17	66	41	4	1.09048e+06	5.71755e-05	0.2246	
10471	347	3042	17.9084	23.2998	1778	14.4877	6	530	5	56	19	5	1.18809e+06	5.66187e-05	0.1873	
11264	385	3034	22.1665	27.6366	1851	14.0729	10	521	19	70	41	4	1.01867e+06	5.82004e-05	0.312	
11381	382	3023	16.7224	21.8671	1856	15.2081	9	529	18	62	6	5	1.17053e+06	4.87045e-05	0.3848	
10751	384	2973	16.8803	24.8054	1856	18.6787	6	530	16	65	29	5	1.18169e+06	5.69379e-05	0.1938	
11048	344	3002	15.2572	20.6738	1750	18.7338	8	527	9	75	25	4	1.11676e+06	6.73038e-05	0.1237	
10325	350	2972	20.3236	29.5513	1767	16.2534	6	530	12	60	27	5	1.11676e+06	6.73038e-05	0.1237	
11500	394	2980	17.8489	21.7151	1795	15.1198	10	520	15	63	41	4	1.12551e+06	4.98629e-05	0.4269	
10193	325	3025	17.4721	22.1667	1715	15.8408	10	525	7	55	33	5	1.23799e+06	5.91681e-05	0.1368	
11229	381	3018	23.9534	29.7508	1759	17.4602	6	524	8	57	5	6	1.00671e+06	6.1908e-05	0.2771	
11308	397	3039	18.6164	26.8408	1817	18.5611	9	533	3	67	19	3	1.07403e+06	5.51724e-05	0.2664	
11144	366	3041	19.1637	20.6783	1772	15.008	7	518	12	57	20	3	1.12438e+06	5.02689e-05	0.383	
10929	383	3002	15.2572	21.6771	1730	15.1824	6	530	7	71	25	4	1.26775e+06	5.1835e-05	0.2718	
11030	381	3050	15	21.6865	1817	17.3426	9	531	16	68	40	4	1.2773e+06	5.13848e-05	0.2638	
10921	337	3002	20.1901	22.4162	1730	16.1463	8	530	10	66	27	4	1.11078e+06	5.45375e-05	0.2877	
10141	311	3021	17.6843	22.6942	1745	18.4694	6	530	11	57	19	5	1.24494e+06	5.96374e-05	0.1109	
11158	320	3035	15	20.1018	1819	17.3889	6	533	5	71	26	4	1.32277e+06	4.8676e-05	0.3666	
11238	377	3027	22.8145	25.7516	1815	16.4874	9	533	13	73	44	3	1.02109e+06	5.70353e-05	0.2843	
11400	397	3016	22.5682	26.5311	1734	16.6552	10	525	15	73	19	3	1.00399e+06	5.65899e-05	0.3163	
11276	381	2981	23.9534	29.7508	1759	15.1203	7	528	8	58	19	6	1.00225e+06	6.21157e-05	0.2697	
10723	394	2994	20.2061	22.967	1806	18.7862	9	532	16	69	56	3	1.09508e+06	5.84283e-05	0.205	
11285	380	3004	19.2551	20.775	1899	18.1747	6	532	16	55	52	4	1.11555e+06	5.10386e-05	0.3398	
11016	388	3044	21.4673	24.2163	1890	18.677	8	516	16	56	63	5	1.21112e+06	5.22548e-05	0.277	
11450	390	3021	15.729	24.16	1877	15.5947	6	535	12	57	69	4	1.21112e+06	5.22548e-05	0.277	
10655	333	3015	17.4032	25.9366	1728	16.789	5	533	17	68	14	4	1.18826e+06	5.81801e-05	0.163	
11500	245	3004	19.2247	20.7999	1900	18.832	6	534	16	55	15	4	1.23494e+06	4.86571e-05	0.3801	
11325	362	3029	22.488	26.2097	1851	14.0729	10	527	18	70	36	4	1.02576e+06	5.63666e-05	0.3141	
11216	378	2950	20.0576	22.7989	1846	15.4405	9	531	20	85	42	4	1.0754e+06	5.38909e-05	0.3339	
11400	395	2983	22.7568	22.4269	1845	16.2518	10	524	15	81	48	4	1.01122e+06	5.84454e-05	0.2973	
11312	378	2983	22.8134	26.9638	1719	17.4596	10	526	9	73	38	3	1.01122e+06	5.84454e-05	0.2973	
10950	385	2966	21.7228	27.3753	1886	16.7621	8	534	17	57	15	3	1.0366e+06	5.96837e-05	0.2201	
10962	384	2995	19.782	22.1401	1791	14.9263	7	535	3	58	70	3	1.10247e+06	5.57693e-05	0.2318	
10938	400	3034	21.1563	23.3164	1795	15.1195	9	534	3	60	18	5	1.06025e+06	5.48817e-05	0.2756	
11214	361	3009	22.4217	29.1561	1723	15.6644	6	528	17	66	67	4	1.03049e+06	6.19464e-05	0.2183	
10785	381	2981	25	29.7508	1751	17.9572	6	530	8	64	11	6	1.02324e+06	6.59152e-05	0.2015	
10285	366	3003	23.3307	28.3758	1744	16.226	5	525	15	63	56	3	1.08571e+06	6.96573e-05	0.141	
10923	369	2982	17.5789	22.6762	1886	16.3533	7	534	18	59	15	3	1.15507e+06	5.29157e-05	0.2624	
10817	382	3014	19.8681	28.5649	1786	17.5584	9	528	19	75	45	4	1.07862e+06	6.2135e-05	0.1857	
10141	376	3042	17.6843	23.2998	1812	18.4694	6	531	5	56	19	5	1.20922e+06	5.97122e-05	0.1127	
10962	384	2995	23.2891	22.1401	1791	18.4911	7	535	1	58	70	4	1.05876e+06	5.78737e-05	0.2505	
11285	298	3004	19.3687	20.7999	1899	18.4335	5	532	20	55	14	4	1.16563e+06	4.97438e-05	0.3484	
10937	337	3014	17.5789	26.9744	1815	16.7621	7	534	17	57	13	3	1.15153e+06	5.70711e-05	0.1926	
10725	369	3021	19.507	22.5603	1714	14.5609	9	530	17	61	61	4	1.12354e+06	5.75606e-05	0.194	
11287	347	3030	17.1639	23.5842	1797	16.5601	7	535	6	66	36	5	1.16662e+06	5.19859e-05	0.2896	
10200	391	2979	23.5449	29.1684	1840	18.5077	6	511	12	59	51	4	1.07778e+06	7.12555e-05	0.1466	
10793	339	3046	15	21.0738	1749	17.7051	5	528	20	60	59	4	1.33794e+06	5.3749e-05	0.2236	
11125	337	2970	17.5789	25.5136	1815	15.637	7	535	17	57	4	3	1.14476e+06	5.44395e-05	0.2351	
11293	353	3040	19.507	22.5603	1714	14.5143	9	528	18	63	15	4	1.09659e+06	5.12952e-05	0.3501	
