#NSGA2
popsize 150
maxGen 2
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 2
currentGen	1
evaluateCount	150
totalTime	33845.8
firstFrontCount	56
frontCount	10
avgEvalTime	2210.96
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
2492	196	753	18.1956	13.6536	994	14.3832	8	472	3	68	332	4	0.147005	38251.6	0.000529381	
2690	198	754	18.8011	14.3084	992	16.3493	10	482	17	73	343	4	0.158028	37948	0.000340368	
2622	198	743	18.8011	13.8456	974	15.1413	7	478	17	72	343	5	0.151672	38616.9	0.00040404	
2605	198	743	18.8011	13.8456	974	15.1413	7	479	17	76	343	5	0.150659	38510	0.000438982	
2577	172	761	17.4877	14.1852	1035	15.9994	8	486	15	77	338	6	0.141644	39499.4	0.000457247	
2546	187	753	17.5663	13.491	1020	14.6986	7	476	7	76	335	6	0.147686	39201.3	0.000475737	
2556	187	749	17.6762	13.8652	945	16.4282	9	488	13	73	339	6	0.146899	38835	0.000481464	
2546	191	753	17.5663	13.3546	1020	15.8366	8	484	7	76	332	6	0.150177	38792.5	0.000462107	
2589	174	767	17.4877	14.1852	1004	15.9589	8	468	17	77	332	6	0.144731	39568	0.000404531	
2612	191	744	18.9626	13.3678	1015	14.5663	10	482	20	73	333	5	0.146286	39326	0.000379219	
2594	196	740	16.8159	14.0972	1014	10.8566	10	476	20	79	335	5	0.15715	37612	0.000423729	
2571	197	750	17.6762	13.8682	945	16.4282	9	488	11	71	332	5	0.154247	38186.8	0.000417188	
2640	174	769	19.2248	14.2711	1008	15.8204	7	475	9	80	347	6	0.140603	39895.4	0.000414766	
2619	198	755	19.2755	14.4594	1034	12.7848	9	485	4	73	346	4	0.152077	37418.1	0.000426985	
2621	204	743	18.3517	13.8456	974	15.1413	9	478	17	72	332	5	0.15723	37913.5	0.000363636	
2698	174	769	18.7938	14.4503	1037	16.1798	7	474	20	70	344	5	0.145785	39610.7	0.000326691	
2634	192	751	19.1139	13.8574	1018	11.7034	6	481	2	72	350	5	0.148968	39114.3	0.000417014	
2640	179	767	18.1458	14.3392	1036	16.2337	10	486	8	76	349	6	0.147834	38919.7	0.000417711	
2596	196	737	16.8159	13.6989	1001	13.0198	10	476	19	79	335	5	0.156636	38076.4	0.000422119	
2666	198	751	18.7151	13.8414	1020	15.0498	9	473	10	71	345	5	0.156589	38395.3	0.000358809	
2677	173	768	17.4877	14.1852	1004	16.4838	8	478	16	77	332	6	0.149418	39786.1	0.000321337	
2679	174	767	18.9918	14.2612	1017	16.6709	8	478	15	77	336	6	0.143701	39733.9	0.000332889	
2697	172	769	17.4877	14.3392	1035	16.2337	10	486	17	77	344	5	0.150122	39474.7	0.000341064	
2589	187	767	17.4877	14.1852	1004	15.9589	8	467	19	77	332	6	0.153044	38483.3	0.000404531	
2682	198	741	18.8011	13.9126	974	15.1413	7	478	18	73	343	5	0.154828	38734	0.000347343	
2673	191	756	18.7466	13.6683	1010	14.4713	8	487	13	78	343	6	0.152868	39061.4	0.000359712	
2698	172	761	18.7938	14.4503	1004	14.4894	7	474	18	72	339	5	0.142969	39831.3	0.00031837	
2698	174	768	18.7938	14.4503	1004	16.1831	7	474	20	70	339	5	0.145595	39880	0.000314169	
2647	191	742	19.2264	13.4879	1010	12.9855	8	488	12	78	335	6	0.146688	39413.4	0.000362188	
2581	174	767	17.4877	14.1852	990	15.8513	8	476	17	77	335	6	0.144263	39518.4	0.000430478	
2700	174	757	19.0663	14.4503	1004	16.1831	7	474	20	70	339	5	0.14236	40028.9	0.000314169	
2679	174	767	18.9918	14.2612	1012	16.6709	9	478	15	75	336	6	0.143701	39762.6	0.000329598	
2698	172	755	18.7938	14.4503	999	13.8475	7	485	20	70	338	5	0.141842	39991.8	0.000317158	
2594	196	737	16.8159	13.5067	1044	12.6772	10	476	13	79	334	4	0.156513	38362.6	0.000416493	
2691	198	754	19.0746	14.3733	992	16.3493	10	482	18	73	343	4	0.156816	37953.7	0.000338066	
2673	191	745	18.7466	13.6683	1010	14.6479	10	487	15	78	344	6	0.150644	38933.9	0.000365898	
2619	197	759	19.2755	14.4594	1040	12.8702	8	489	19	75	346	4	0.152242	37348.6	0.00043592	
2700	192	770	19.2699	14.3869	962	13.8435	10	472	15	74	341	6	0.156057	38616.9	0.000320821	
2686	192	772	19.2699	14.3869	966	16.7921	10	482	15	74	341	6	0.155622	38704.7	0.000334336	
2698	176	751	17.3163	14.4503	1015	14.5511	7	474	20	71	339	5	0.150501	39239.1	0.00031736	
2698	172	750	18.7938	14.4503	1004	16.1831	7	474	20	70	339	5	0.140902	40068.5	0.000318066	
2653	172	771	17.7253	14.4362	1040	14.7677	9	488	8	78	343	4	0.147338	39216.6	0.000380518	
2622	197	759	19.2755	14.4594	1040	14.1565	8	489	19	74	346	4	0.152422	37349.5	0.000425894	
2690	198	739	18.8011	13.9126	965	15.1413	7	478	13	73	343	5	0.154884	38921.7	0.000337838	
2698	174	768	18.7938	14.2543	1039	16.6489	7	474	20	72	339	5	0.145595	39824.1	0.000316556	
2588	196	737	16.8159	13.8652	1039	11.5005	10	476	13	78	334	4	0.156144	37942.8	0.000422833	
2694	192	768	19.2699	14.3869	966	17	10	473	15	74	341	6	0.155293	38733.5	0.000327011	
2690	198	741	18.8011	13.9126	992	16.3493	7	482	18	73	343	5	0.155304	38685.5	0.000339328	
2698	172	750	18.7938	14.4503	1004	16.1831	7	474	20	70	339	5	0.140902	40068.5	0.000318066	
2690	198	741	18.8011	13.9126	992	16.3493	7	482	18	73	341	5	0.155304	38707.6	0.00033389	
2622	198	749	18.8011	13.7636	974	15.1413	7	478	19	72	332	5	0.152897	38730.2	0.00036245	
2619	197	759	19.2755	14.4594	1040	12.7848	8	489	19	73	346	4	0.152242	37363.4	0.000430478	
2619	197	759	19.2755	14.4594	1040	12.7848	8	489	19	73	346	4	0.152242	37363.4	0.000430478	



