30.5.2020 12:11	LaEska	11076	11986	16.69	24.54	1.746494	726962	846097	1573059	18828	13275	14067	0.2667	0.2063	0.8684
30.5.2020 12:50	LaEska	11230	12108	18.87	20.78	1.719478	815590	856137	1671726	20200	41882	26403	0.3495	0.169	0.958
30.5.2020 13:33	LaEska	11352	12470	21.19	22.95	2.34993	561504	700148	1261653	18917	30618	22897	0.463	0.1497	0.8599
30.5.2020 14:14	LaEska	11302	12404	21.46	25.02	2.244897	513865	624683	1138549	18101	16799	16552	0.3598	0.1474	0.7924
30.5.2020 14:56	LaEska	11412	12132	21.84	20.61	1.387845	907394	767025	1674419	19851	56171	33764	0.4665	0.145	0.9311
30.5.2020 15:35	LaEska	10987	11833	17.1	20	1.56175	843440	930634	1774074	19553	34657	33262	0.3785	0.1916	0.9828
30.5.2020 16:3	LaEska	9895	10843	21.88	26.67	1.636032	247901	375241	623142	12525	5231	8937	0.1877	0.1612	0.6805
30.5.2020 16:40	LaEska	10219	11403	16.91	25.43	2.184345	427103	697388	1124491	16516	7985	18067	0.1564	0.2092	0.7934
30.5.2020 17:25	LaEska	11500	12536	20.78	22.48	2.122398	608065	707241	1315306	19195	33726	16800	0.4234	0.1627	0.881
30.5.2020 18:2	LaEska	10410	11470	17.08	22.54	1.968818	497156	753521	1250677	17283	14388	24411	0.1655	0.2095	0.8691
30.5.2020 18:46	LaEska	11405	12465	20.82	23.3	2.206009	590777	696400	1287177	19040	32938	21044	0.3619	0.1594	0.8649
30.5.2020 19:26	LaEska	10606	11576	15.32	24.7	1.793351	595867	850452	1446319	17334	9942	17637	0.208	0.2386	0.8737
30.5.2020 19:59	LaEska	10275	11063	18.12	22.96	1.373668	617246	703687	1320933	16833	12837	15909	0.1422	0.2015	0.8397
30.5.2020 20:34	LaEska	10410	11456	17.44	22.21	1.945231	514541	758354	1272895	17532	16987	24537	0.2191	0.1991	0.8748
30.5.2020 21:18	LaEska	11395	12339	18.7	22.93	1.872107	689745	777586	1467331	19343	28437	21313	0.3932	0.179	0.8899
30.5.2020 22:6	LaEska	11412	12364	21.84	20.61	1.948127	695622	744753	1440375	19957	51048	24548	0.451	0.1505	0.9289
30.5.2020 22:41	LaEska	10284	11304	17.91	21.89	1.887735	526807	758230	1285037	17667	19956	21424	0.1891	0.1914	0.8801
30.5.2020 23:19	LaEska	11016	12168	18.8	22.98	2.353477	554159	756267	1310426	18764	21614	29017	0.2823	0.1724	0.8758
31.5.2020 0:2	LaEska	11400	12486	22.81	24.6	2.277535	535257	618056	1153313	18394	22021	8022	0.3502	0.1517	0.8097
31.5.2020 0:41	LaEska	10905	12073	18.97	26.44	2.344126	422378	610707	1033085	16641	9760	9300	0.1776	0.1917	0.7785
31.5.2020 1:12	LaEska	10257	11197	23.33	26.59	1.703646	350845	461837	812683	14732	8587	11596	0.1331	0.1573	0.6949
31.5.2020 1:42	LaEska	10229	11099	21.03	29.81	1.552538	379744	479720	859464	14746	4515	9351	0.149	0.1668	0.6585
31.5.2020 2:18	LaEska	10833	11871	22.4	21.44	2.01473	470189	594032	1064221	17238	36975	17260	0.2426	0.1514	0.8619
31.5.2020 2:59	LaEska	10911	12139	16.21	22.12	2.451122	553730	890853	1444583	18771	19868	17395	0.2808	0.2185	0.9352
31.5.2020 3:36	LaEska	11006	12004	22.81	26.72	1.987603	432261	524844	957105	16435	9271	14194	0.2556	0.1488	0.734
31.5.2020 4:18	LaEska	11266	12234	19.02	21.58	1.921431	672424	795821	1468244	19458	31735	18969	0.414	0.1766	0.9173
31.5.2020 5:4	LaEska	11428	12408	20.2	25.78	2.01567	575654	661861	1237516	18367	15019	16685	0.3364	0.1663	0.8047
31.5.2020 5:45	LaEska	10797	11827	15.79	21.72	1.963769	635467	925013	1560480	18629	21060	15416	0.3662	0.2307	0.9498
31.5.2020 6:29	LaEska	11212	12384	15.11	20.01	2.340448	734178	1135785	1869963	20595	31085	37239	0.4279	0.2305	1.0431
31.5.2020 7:6	LaEska	10468	11326	17.71	21.94	1.542801	603855	732007	1335861	17277	17787	17711	0.1941	0.211	0.8863
31.5.2020 7:54	LaEska	11416	12628	16.38	20.61	2.579399	697805	1048119	1745924	20767	34799	24988	0.4851	0.2041	1.0081
31.5.2020 8:31	LaEska	10966	12020	22.8	29.75	2.084478	391108	479923	871032	15834	6399	13895	0.238	0.1378	0.6745
31.5.2020 9:1	LaEska	10141	11103	20.06	23.3	1.742947	458962	621569	1080531	16539	14841	16523	0.1329	0.1742	0.7985
31.5.2020 9:48	LaEska	11352	12392	20.62	20.98	2.15611	634693	773691	1408384	19633	44731	32892	0.5107	0.1522	0.9238
31.5.2020 10:23	LaEska	10318	11392	20.68	28.79	2.007013	353000	498955	851954	15081	5311	11872	0.1693	0.1641	0.6826
31.5.2020 11:2	LaEska	10751	11921	16.94	23.72	2.325459	520147	793803	1313951	18098	15799	22098	0.2151	0.2063	0.8738
31.5.2020 11:43	LaEska	10923	12071	17.58	27.38	2.263547	470875	676536	1147411	17272	8232	18840	0.2002	0.1877	0.7776
31.5.2020 12:17	LaEska	10606	11476	22.77	24.93	1.61977	456789	535785	992575	16238	13942	9898	0.2043	0.1511	0.7601
